language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
haka1240,-,-,n,-,-,-,-,-,-,-,-,e,e,e,m,n,e,e,-,e,-,m
lush1249,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,p
lush1249,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,e,-,m
karb1241,k,a,n,-,-,-,-,-,-,-,-,-,-,-,-,g,N,d,-,u,-,k
khal1275,-,-,n,-,3,-,l,-,-,-,-,E,-,-,m,-,-,i,-,i,-,m
thul1246,-,-,n,-,3,-,l,-,-,-,-,a,-,-,n,-,-,3,l,a,-,m
kulu1253,-,-,l,-,3,-,b,-,-,-,-,a,-,-,l,-,-,3,b,a,-,-
bahi1252,-,-,l,-,-,-,-,-,-,-,-,o,-,-,7,-,-,-,b,o,-,-
limb1266,T,u,n,-,-,-,d,-,z,-,-,u,-,-,m,-,-,-,b,a,-,-
bant1281,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,t,t
chep1245,g,-,l,-,-,-,-,-,y,-,-,o,-,-,-,-,-,-,-,-,-,-
wayu1241,-,-,n,-,a,-,l,t,s,i,k,e,-,-,m,-,-,-,-,u,-,-
lash1243,-,-,n,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
zaiw1241,-,-,N,-,-,-,-,-,y,-,-,o,-,-,-,-,-,-,-,-,-,m
maru1249,-,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-
pela1242,-,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-
acha1249,-,-,n,-,-,-,-,-,y,-,-,o,-,-,-,-,-,-,-,-,-,t
nucl1310,p,-,y,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
lisu1250,-,-,n,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
drun1238,-,-,n,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,p
japh1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,p,u,-,-
situ1238,k,3,n,-,-,-,d,-,Z,-,-,a,-,-,m,-,-,-,-,-,-,-
zhab1238,-,-,n,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,u,-,-
amdo1237,-,-,n,-,-,-,d,-,Z,-,-,a,-,-,m,-,-,-,b,o,-,-
tsha1245,-,-,-,-,-,-,d,-,Z,-,-,a,-,-,m,-,-,-,p,o,-,-
byan1241,-,-,n,-,a,-,k,-,t,-,-,E,-,-,-,-,-,-,-,-,-,-
rong1264,-,-,m,-,u,-,l,-,-,-,-,E,-,-,m,-,-,-,-,-,-,-
rong1264,-,-,b,o,o,-,l,-,d,-,-,u,-,-,-,-,-,-,-,-,-,-
gahr1239,-,-,l,o,o,m,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
boka1249,-,-,r,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,b,a,-,k
garo1247,m,i,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,a,-,-
rabh1238,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,r
hakk1236,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,n
hakk1236,-,-,l,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,n
