language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
haka1240,-,-,-,-,-,-,n,a,-,-,k,-,-,h,o,o,-,o,-
lush1249,-,-,-,b,e,-,N,-,-,-,-,-,-,-,-,-,-,-,-
karb1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,o,-
khal1275,-,-,-,-,-,-,N,e,-,-,t,-,-,s,-,-,-,o,-
thul1246,-,-,-,-,-,-,n,o,-,o,p,-,-,h,-,l,-,a,-
kulu1253,-,-,-,-,-,-,n,o,-,-,b,-,-,-,-,-,-,o,-
bahi1252,-,s,a,m,a,-,n,E,-,-,-,-,-,-,-,-,-,-,-
bahi1252,-,-,-,-,-,-,n,E,g,a,t,-,-,s,-,-,-,i,-
limb1266,-,-,-,-,-,-,n,E,-,-,b,-,-,h,-,-,-,a,k
bant1281,-,-,-,-,-,-,n,a,-,-,b,-,-,-,-,-,-,a,k
chep1245,-,-,-,-,-,-,n,o,-,-,-,-,-,-,-,-,-,-,-
wayu1241,-,-,-,-,-,-,n,o,-,o,k,-,t,s,-,h,-,u,N
lash1243,-,-,-,-,-,-,n,3,-,-,k,-,-,h,-,y,-,a,p
zaiw1241,-,-,-,-,-,-,n,o,-,-,p,-,-,h,-,y,o,o,-
maru1249,-,-,-,-,-,-,n,3,-,-,k,-,-,h,-,y,-,E,7
pela1242,-,-,-,-,-,-,n,3,-,-,k,-,-,h,-,y,-,E,7
acha1249,-,-,-,-,-,-,n,i,-,-,t,-,-,S,-,h,u,a,-
nucl1310,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-
lisu1250,-,-,-,-,-,-,n,o,-,-,-,-,-,p,-,-,-,o,-
drun1238,-,-,-,-,o,-,n,-,-,-,-,-,-,-,-,-,-,o,-
japh1234,-,t,-,-,u,r,n,a,-,-,-,-,-,-,-,-,-,-,-
situ1238,-,t,-,-,3,r,n,o,-,-,-,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,n,a,n,-,d,-,-,Z,-,o,-,o,X
amdo1237,-,r,-,-,-,-,n,E,-,-,-,-,-,-,-,-,-,-,-
kham1282,-,-,-,-,-,-,n,a,-,-,-,-,-,y,-,o,-,o,-
tsha1245,-,-,-,-,-,-,n,a,-,-,-,-,-,-,-,-,-,-,-
byan1241,-,h,-,-,-,-,r,a,T,-,t,-,-,S,-,-,-,E,-
rong1264,-,k,-,-,3,-,n,-,-,-,-,-,-,-,-,-,-,u,n
gahr1239,-,-,-,-,-,-,r,e,-,-,t,-,-,s,-,-,-,i,-
idum1241,o,k,-,r,u,-,n,-,-,-,-,-,-,-,-,-,-,o,-
diga1241,-,k,-,r,u,-,n,-,-,-,-,-,-,-,-,-,-,o,N
garo1247,-,-,-,-,-,-,n,a,-,-,T,h,t,s,-,i,-,-,l
rabh1238,-,-,-,-,-,-,n,a,-,-,k,-,-,-,-,o,-,o,r
