language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
haka1240,-,-,-,-,p,-,-,e,e,e,p,e,e,e,k,-
lush1249,-,-,-,-,p,-,-,e,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,p,-,-,i,-,-,-,-,-,a,N,-
karb1241,-,-,-,-,p,-,-,i,-,-,-,-,-,-,-,-
khal1275,-,-,-,-,b,-,-,i,-,-,-,-,-,-,-,-
thul1246,g,-,-,-,w,-,-,a,-,-,-,-,-,-,k,-
kulu1253,-,-,-,-,p,-,-,i,-,-,-,-,-,-,m,a
bahi1252,-,-,-,-,g,-,-,i,-,-,-,-,-,-,-,-
limb1266,-,-,-,-,p,-,-,i,-,-,-,-,-,-,-,-
bant1281,-,-,-,-,p,-,-,3,-,-,-,-,-,-,-,-
chep1245,-,-,-,-,b,-,-,3,-,-,y,-,-,-,7,-
lash1243,-,-,-,-,p,y,e,i,-,-,-,-,-,-,-,-
zaiw1241,-,-,-,-,p,y,-,i,-,-,-,-,-,-,-,-
maru1249,-,-,-,-,p,y,-,i,-,-,-,-,-,-,k,-
pela1242,-,-,-,-,p,-,-,i,-,-,-,-,-,-,-,-
acha1249,-,-,-,-,t,s,-,i,-,-,-,-,-,-,-,-
nucl1310,-,-,-,-,p,-,-,e,-,-,-,-,-,-,-,-
lisu1250,-,-,-,-,g,-,o,o,-,-,-,-,-,-,-,-
drun1238,-,-,-,-,b,-,-,i,-,-,-,-,-,-,-,-
drun1238,d,-,-,-,z,-,-,i,-,-,-,-,-,-,-,-
japh1234,m,-,-,-,b,-,-,i,-,-,-,-,-,-,-,-
situ1238,k,a,-,-,w,-,-,3,-,-,-,-,-,-,-,-
zhab1238,t,o,-,k,h,-,-,i,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,w,S,-,3,-,-,-,-,-,-,n,-
amdo1237,-,-,-,-,r,t,-,e,-,-,-,-,-,-,r,-
amdo1237,-,-,-,-,h,t,-,e,-,-,-,-,-,-,r,-
kham1282,-,-,-,-,-,t,-,E,-,-,-,-,-,-,7,-
tsha1245,-,-,-,-,b,-,-,i,-,-,-,-,-,-,-,-
tsha1245,-,-,-,-,g,-,-,e,-,-,-,-,-,-,-,-
byan1241,-,-,-,-,d,-,-,a,-,-,-,-,-,-,m,o
rong1264,-,-,-,-,d,h,-,a,-,-,-,-,-,-,-,-
gahr1239,-,-,-,-,d,-,-,a,-,-,-,-,-,-,-,-
idum1241,-,-,-,-,h,-,-,o,-,-,-,-,-,-,N,-
diga1241,-,-,-,-,N,-,-,-,-,-,-,-,-,-,N,-
boka1249,-,-,-,-,b,-,-,i,-,-,-,-,-,-,-,-
garo1247,r,o,o,n,7,-,-,a,-,-,-,-,-,-,-,-
rabh1238,r,a,a,-,x,-,-,u,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,p,-,-,i,-,-,-,-,-,-,n,-
hakk1236,-,-,-,-,p,-,-,i,-,-,-,-,-,-,n,-
