language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
haka1240,-,r,-,-,-,-,-,-,-,-,a,-
lush1249,-,l,-,-,-,o,-,o,-,k,a,l
karb1241,-,v,-,-,-,a,-,a,n,g,-,N
khal1275,-,p,-,-,-,i,-,-,-,-,-,-
thul1246,-,r,-,-,-,o,-,o,-,-,-,k
kulu1253,-,t,-,-,-,a,m,a,-,-,-,-
bahi1252,-,r,-,-,-,a,-,-,-,-,-,-
limb1266,-,p,-,-,h,E,-,-,-,-,-,n
bant1281,-,b,-,-,-,a,-,-,-,-,-,n
chep1245,-,w,-,-,-,a,-,-,-,-,-,N
wayu1241,p,h,-,-,-,i,-,-,-,-,-,t
wayu1241,-,d,-,-,-,o,-,o,-,-,-,N
lash1243,-,l,-,-,-,e,-,-,-,-,-,-
zaiw1241,-,l,-,-,-,e,-,-,-,-,-,-
maru1249,-,l,-,-,-,i,-,-,-,-,-,-
pela1242,-,l,-,-,-,a,-,-,-,-,-,-
acha1249,-,Z,-,-,-,3,-,-,-,-,-,-
nucl1310,-,l,-,-,-,o,-,-,-,-,-,-
lisu1250,-,l,-,-,-,o,-,-,-,-,-,-
drun1238,-,d,-,-,-,i,-,-,-,-,-,-
japh1234,-,x,-,-,-,i,-,-,-,-,-,-
situ1238,-,k,o,-,p,o,-,-,-,-,-,-
zhab1238,-,v,-,-,-,o,-,-,-,-,-,-
zhab1238,-,v,-,-,-,o,-,-,-,-,-,-
amdo1237,x,h,-,-,-,o,-,o,-,-,-,k
amdo1237,-,y,-,-,-,o,-,o,-,-,-,N
amdo1237,-,y,-,-,-,o,-,o,-,-,-,N
kham1282,x,h,-,-,-,o,-,o,-,-,-,7
kham1282,-,7,-,-,-,o,-,-,-,-,-,-
tsha1245,-,7,-,-,-,u,-,-,-,-,-,-
byan1241,-,r,-,-,-,a,m,o,-,-,-,-
rong1264,-,r,-,-,-,a,-,-,-,-,-,-
gahr1239,k,y,-,-,-,o,-,o,-,-,-,t
idum1241,-,y,e,i,p,o,-,o,-,-,-,-
diga1241,-,x,-,-,-,o,n,o,-,-,-,N
boka1249,-,p,-,-,-,u,-,-,-,-,-,N
boka1249,-,-,-,-,-,o,-,o,-,-,-,N
garo1247,-,r,e,-,7,a,-,-,-,-,-,-
garo1247,-,-,i,-,7,a,-,-,-,-,-,-
rabh1238,-,r,3,-,b,a,-,-,-,-,-,-
hakk1236,-,l,-,-,-,o,-,E,-,-,-,-
hakk1236,-,l,-,-,-,o,-,i,-,-,-,-
