language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
haka1240,-,-,-,n,-,-,a,-,a,N,-,-
lush1249,-,-,-,n,-,-,a,-,-,N,n,i
lush1249,-,-,-,n,-,-,a,-,-,N,-,-
karb1241,-,-,-,n,-,-,a,n,g,N,-,-
khal1275,7,-,i,n,-,-,-,-,-,-,-,-
thul1246,g,-,a,n,-,-,a,-,-,-,-,-
bahi1252,g,-,e,-,-,-,-,-,-,-,-,-
limb1266,k,h,E,n,-,-,E,-,-,-,-,-
bant1281,k,h,a,n,-,-,a,-,-,-,-,-
chep1245,-,-,-,n,-,-,a,-,-,N,-,-
wayu1241,g,o,o,n,-,-,-,-,-,-,-,-
wayu1241,-,-,u,N,-,-,-,-,-,-,-,-
lash1243,-,-,-,n,-,-,a,-,-,N,-,-
zaiw1241,-,-,-,n,-,-,a,-,-,N,-,-
maru1249,-,-,-,n,-,-,o,-,-,-,-,-
pela1242,-,-,-,n,-,-,o,-,-,-,-,-
acha1249,-,-,-,n,u,-,a,-,-,N,-,-
nucl1310,-,-,-,m,-,-,i,-,-,-,-,-
lisu1250,-,-,-,n,-,-,u,-,-,-,-,-
drun1238,-,-,-,n,-,-,o,-,-,-,-,-
japh1234,-,-,-,n,o,Z,o,-,-,-,-,-
situ1238,-,-,-,n,-,-,o,-,-,-,-,-
zhab1238,-,-,-,n,-,-,u,-,-,-,-,-
amdo1237,-,-,-,T,S,h,o,-,-,-,-,-
amdo1237,-,-,-,t,S,h,o,-,-,-,-,-
kham1282,-,-,-,-,-,h,e,-,-,7,-,-
tsha1245,-,-,-,n,-,-,a,-,-,n,-,-
byan1241,-,-,-,g,-,-,a,-,-,n,-,-
rong1264,-,-,-,g,-,-,3,-,-,n,-,-
gahr1239,-,-,-,h,-,-,a,-,-,n,-,-
boka1249,-,-,-,n,-,-,o,-,-,-,-,-
garo1247,-,-,-,n,-,-,a,-,-,7,-,a
rabh1238,-,-,-,n,-,-,a,-,a,m,-,e
