language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
haka1240,-,-,-,-,-,r,-,-,a,-,a,a,t,r,a,-,7
lush1249,-,-,-,-,-,r,-,-,i,-,-,-,-,-,a,-,m
lush1249,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,k
karb1241,-,-,-,-,-,r,-,-,e,-,-,-,-,-,e,-,-
khal1275,-,-,-,-,-,r,-,-,e,-,-,-,S,p,E,-,-
thul1246,-,-,-,-,-,h,-,-,o,-,-,-,t,p,a,-,-
kulu1253,-,-,-,-,-,g,-,-,e,-,-,-,-,p,a,-,-
bahi1252,-,-,-,-,-,h,-,-,-,-,-,-,-,-,e,-,-
limb1266,-,-,-,-,-,h,-,-,a,s,u,-,k,m,a,-,-
bant1281,-,-,-,-,-,s,-,-,e,-,-,-,-,p,t,-,-
chep1245,-,-,-,-,-,h,-,-,-,-,-,-,-,w,a,n,7
wayu1241,-,-,-,-,-,y,-,-,e,-,-,-,-,p,-,-,-
lash1243,-,-,-,t,-,h,-,-,-,-,-,-,-,-,o,-,7
zaiw1241,-,-,-,t,-,h,-,-,o,-,-,-,-,-,o,-,7
maru1249,-,-,-,t,-,h,-,-,-,-,-,-,-,-,o,-,7
pela1242,-,-,-,t,-,h,-,-,-,-,-,-,-,-,a,-,7
acha1249,-,-,-,t,-,h,-,-,-,-,-,-,-,-,o,-,7
nucl1310,-,-,-,t,-,h,-,-,-,-,-,-,-,-,E,-,7
lisu1250,-,-,-,t,s,h,-,-,-,-,-,-,-,-,E,-,-
drun1238,-,-,-,d,-,-,-,-,-,-,-,-,-,-,o,-,i
japh1234,-,-,m,t,-,S,-,-,o,-,-,-,-,-,o,-,X
situ1238,k,o,m,t,-,S,-,-,o,-,-,-,-,-,o,-,k
zhab1238,-,-,-,t,-,h,-,-,-,-,-,-,-,-,u,-,-
amdo1237,-,-,-,-,-,h,n,o,o,-,-,-,m,b,o,-,-
amdo1237,-,-,-,-,-,r,n,o,o,-,-,-,-,x,3,-,-
kham1282,-,-,-,-,-,-,n,u,-,-,-,-,-,b,u,-,-
tsha1245,-,-,-,t,s,h,-,-,e,-,-,-,-,p,u,-,-
tsha1245,-,-,-,t,S,h,-,-,a,-,-,-,t,p,u,-,-
byan1241,-,-,-,t,-,s,-,-,a,n,-,-,t,h,E,-,-
rong1264,-,-,-,t,-,S,-,-,3,n,-,-,t,-,-,-,-
gahr1239,-,-,-,d,-,z,-,-,a,N,-,-,-,-,i,-,-
idum1241,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-
diga1241,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-
boka1249,-,-,-,-,-,r,-,-,e,-,-,-,t,p,o,-,-
garo1247,-,-,-,d,a,r,-,-,e,-,-,-,-,N,a,-,-
rabh1238,-,-,-,-,-,-,-,-,-,-,-,-,-,m,a,-,t
hakk1236,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-
hakk1236,-,-,-,-,-,f,-,-,a,-,-,-,-,-,i,-,-
