language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
khal1275,-,-,-,p,-,e,-,-,-,-,-,-,-,-,-,-,-,-,N,-
thul1246,-,-,-,p,-,e,-,-,-,l,-,-,-,-,-,-,a,-,m,-
kulu1253,-,-,k,h,-,i,-,m,-,d,-,u,-,w,-,-,a,-,-,-
bahi1252,-,-,-,p,-,e,-,-,-,r,-,-,-,-,-,-,o,-,-,-
limb1266,-,-,-,p,h,E,-,-,-,N,-,-,-,w,-,-,a,-,-,-
bant1281,-,-,-,b,-,e,-,-,-,N,-,-,-,w,-,-,a,-,-,-
chep1245,-,-,-,w,-,e,-,7,-,d,-,-,-,-,-,-,o,-,-,-
oldb1235,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,a,-,i,-
nucl1310,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,E,-,-,-
nucl1310,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,E,-,-,-
lash1243,-,-,-,l,-,o,-,-,-,7,-,-,-,p,-,-,e,-,i,-
zaiw1241,-,-,-,l,o,o,-,-,-,7,-,-,-,p,-,-,a,-,i,-
maru1249,-,-,-,l,-,o,-,-,-,7,-,-,-,k,-,-,a,-,u,N
pela1242,-,-,-,l,-,a,-,-,-,7,-,-,-,k,-,-,a,-,u,N
xian1249,-,-,-,l,-,o,-,-,-,7,-,-,-,x,-,-,a,-,-,-
acha1249,-,-,-,l,-,o,-,-,-,7,n,a,m,p,-,-,a,-,-,-
lisu1250,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,E,-,u,-
jing1260,-,-,-,l,-,a,-,-,-,7,-,-,-,p,-,-,a,-,i,-
jing1260,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,a,-,i,-
drun1238,-,-,-,-,-,o,-,-,-,g,-,-,-,-,-,-,u,-,i,-
haka1240,-,-,-,k,-,e,-,-,-,-,-,-,-,h,7,l,e,-,i,-
ukhr1238,-,-,-,y,-,u,-,-,-,y,-,-,-,v,-,-,a,-,k,-
karb1241,-,-,-,-,-,a,-,-,-,r,-,-,-,v,-,-,-,-,i,-
horp1240,-,-,X,-,-,-,-,-,-,y,-,-,-,-,-,-,u,-,n,-
eree1240,s,-,k,-,-,3,-,-,-,T,-,-,-,u,-,-,u,-,-,-
japh1234,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
situ1238,-,-,k,-,-,o,-,-,w,-,-,-,-,-,-,-,i,-,-,-
situ1238,-,-,k,-,-,o,o,u,w,l,-,-,-,-,-,-,o,-,-,-
zhab1238,n,u,N,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-
zhab1238,S,i,N,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-
tang1334,-,-,Z,y,-,i,-,-,-,-,-,-,-,-,-,-,i,-,-,-
byan1241,-,-,S,y,-,a,-,r,-,t,-,-,-,-,-,-,a,-,m,-
rong1264,-,-,-,b,-,a,-,-,-,N,-,-,-,-,-,-,o,-,-,-
gahr1239,-,-,-,y,-,o,-,-,-,-,-,-,-,-,-,-,o,-,n,-
clas1254,-,-,g,y,-,o,-,-,-,-,-,-,-,-,-,-,o,-,n,-
amdo1237,-,-,x,y,-,o,-,-,-,-,-,-,-,-,-,-,o,-,n,-
amdo1237,-,-,h,y,-,o,-,-,-,-,-,-,-,-,-,-,o,-,n,-
utsa1239,-,-,-,y,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kham1282,-,-,-,y,-,o,-,-,-,-,-,-,-,-,-,-,o,-,x,u
diga1241,-,-,-,t,-,u,-,-,-,k,-,-,-,-,-,-,i,-,u,-
boka1249,-,-,-,l,-,o,o,-,-,k,t,-,-,S,-,-,e,-,-,-
garo1247,-,-,-,y,-,a,-,-,-,k,-,-,-,-,-,-,a,s,i,-
rabh1238,-,-,-,l,-,e,-,-,b,r,-,-,-,-,-,-,a,-,N,-
guan1279,-,-,t,s,-,o,-,-,-,s,-,-,-,-,-,-,a,-,u,-
hakk1236,-,-,t,s,u,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,t,s,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
beij1235,-,-,t,s,u,o,-,-,-,S,-,o,-,-,-,-,o,-,u,-
chao1238,-,-,t,s,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chao1239,-,-,t,s,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oldc1244,-,-,t,s,-,a,-,-,y,7,-,-,-,-,-,-,-,-,-,-
