language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
haka1240,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,r,a,a,-,-,a
karb1241,-,-,k,-,-,-,-,-,-,-,-,e,-,p,-,-,-,-,-,-,-
khal1275,-,-,t,o,-,d,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-
thul1246,-,-,k,o,-,d,-,-,-,-,-,i,-,m,-,-,-,-,-,-,-
kulu1253,-,-,p,-,-,-,-,-,-,-,-,o,-,N,-,-,-,-,-,-,-
bahi1252,-,-,n,i,-,d,-,-,-,-,-,i,-,m,-,-,-,-,-,-,-
bant1281,i,-,n,a,-,n,-,-,-,-,-,a,-,m,-,-,-,-,-,-,-
lash1243,-,-,t,a,t,s,-,-,-,h,-,e,-,-,-,-,-,-,-,-,-
zaiw1241,-,-,t,-,-,s,-,-,-,h,-,e,-,-,-,-,-,-,-,-,-
maru1249,-,-,t,-,-,s,-,-,-,h,-,E,-,-,-,-,-,-,-,-,-
pela1242,-,-,t,a,-,t,-,-,-,h,a,i,-,-,-,-,-,-,-,-,-
acha1249,-,-,t,-,-,S,-,-,-,h,-,e,-,-,-,-,-,-,-,-,-
nucl1310,-,-,-,-,-,s,-,-,-,h,-,E,-,-,-,-,-,-,-,-,-
lisu1250,-,-,t,-,-,s,-,-,-,h,-,i,-,-,-,-,-,-,-,-,-
drun1238,-,-,t,i,7,s,-,-,-,-,-,o,-,n,-,-,-,-,-,-,-
japh1234,-,-,-,-,-,s,-,-,-,q,-,i,-,-,-,-,-,-,-,-,-
amdo1237,p,-,t,-,-,S,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
amdo1237,-,-,t,-,-,S,-,-,-,-,-,3,t,h,-,-,-,a,m,b,a
kham1282,-,-,t,-,-,S,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
tsha1245,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
byan1241,T,-,t,-,-,S,-,-,-,-,-,i,-,i,-,-,-,-,-,-,-
rong1264,-,-,d,3,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gahr1239,-,-,t,-,-,S,-,-,-,-,-,u,-,y,-,-,-,-,-,-,-
idum1241,-,-,-,-,-,h,o,o,N,h,o,o,-,N,-,-,-,-,-,-,-
diga1241,-,-,-,-,-,x,-,o,l,-,-,u,-,N,-,-,-,-,-,-,-
boka1249,-,-,-,-,-,-,u,-,y,-,-,u,-,N,-,-,-,-,-,-,-
garo1247,T,h,t,-,-,s,i,-,-,k,-,i,-,N,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,S,-,-,-,-,-,u,-,7,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,s,-,-,-,-,-,i,-,p,-,-,-,-,-,-,-
