language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
lush1249,-,-,-,-,-,t,S,-,-,-,-,-,i,-,-,-
karb1241,-,i,n,g,N,t,-,-,-,-,-,-,i,-,-,i
khal1275,-,-,-,-,-,-,-,-,r,-,-,-,o,-,-,m
thul1246,-,-,-,-,-,-,-,-,y,-,-,-,o,-,-,-
kulu1253,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,m
bahi1252,-,-,-,-,-,-,-,-,y,-,-,-,u,k,s,i
limb1266,-,-,-,-,-,-,-,-,y,-,-,-,u,-,-,m
bant1281,-,-,-,-,-,-,-,-,y,-,-,-,u,-,-,m
chep1245,-,-,-,-,-,t,S,-,h,-,-,-,e,-,-,7
wayu1241,-,-,-,-,-,t,s,i,y,-,-,-,a,-,-,-
lash1243,-,-,-,-,-,t,s,-,h,o,-,-,o,-,-,-
zaiw1241,-,-,-,-,-,t,s,-,h,o,-,-,o,-,-,-
maru1249,-,-,-,-,-,t,s,-,h,-,-,-,o,-,-,-
pela1242,-,-,-,-,-,t,-,-,h,-,-,-,a,-,-,-
acha1249,-,-,-,-,-,t,S,-,h,-,-,-,o,-,-,-
nucl1310,-,-,-,-,-,-,s,-,h,-,-,-,o,-,-,-
lisu1250,-,-,-,-,-,t,s,-,h,o,-,b,o,-,-,-
drun1238,-,-,-,-,-,-,s,u,l,-,-,-,o,-,-,7
japh1234,-,-,-,-,-,t,s,-,h,-,-,-,a,-,-,-
situ1238,-,-,-,-,-,t,s,-,h,-,-,-,a,-,-,-
amdo1237,-,-,-,-,-,t,s,-,h,-,-,-,a,k,h,3
amdo1237,-,-,-,-,-,t,s,-,h,-,-,-,a,k,-,3
kham1282,-,-,-,-,-,t,s,-,h,-,-,-,a,-,-,-
tsha1245,7,i,n,-,-,t,S,-,-,-,-,-,a,-,-,-
byan1241,-,-,-,-,-,t,s,-,h,a,-,-,a,-,-,-
rong1264,-,-,-,-,-,t,S,-,h,-,-,-,a,-,-,-
gahr1239,-,-,-,-,-,t,s,-,h,-,-,-,a,-,-,-
idum1241,-,-,-,-,-,-,-,-,p,-,-,r,o,-,-,-
diga1241,-,-,-,-,-,-,-,-,p,-,-,l,o,-,-,-
boka1249,-,-,-,-,-,-,-,o,o,-,-,l,o,-,-,-
garo1247,-,-,-,-,-,k,-,-,-,a,i,s,i,-,-,m
rabh1238,-,-,-,-,-,k,-,-,h,a,-,r,i,-,-,-
hakk1236,-,-,-,-,-,-,-,-,Z,-,-,-,o,-,-,N
hakk1236,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,m
