language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
haka1240,-,-,-,-,-,-,m,u,-,-,u,-,-,-,-,-,-,u,-
lush1249,-,-,-,-,-,-,t,-,-,-,S,-,-,-,-,-,-,i,-
lush1249,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,u,-
karb1241,T,h,-,-,-,-,t,-,-,-,s,-,-,i,-,l,i,i,-
khal1275,-,-,-,-,-,-,-,-,-,-,r,a,-,a,-,r,-,u,-
thul1246,-,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-
thul1246,-,-,-,-,-,-,-,-,-,-,b,r,-,o,-,l,-,-,-
kulu1253,-,-,-,-,-,-,t,-,-,-,S,-,-,a,-,l,e,i,-
bahi1252,-,w,a,-,-,-,t,-,-,-,s,-,-,e,-,r,-,-,-
limb1266,-,-,-,-,-,-,-,-,-,-,s,-,-,e,-,-,-,-,-
bant1281,-,-,-,-,-,-,-,-,-,-,l,u,w,a,-,-,-,-,-
chep1245,-,-,-,-,-,-,-,-,-,-,s,-,-,a,y,7,-,-,-
lash1243,-,-,a,-,-,-,m,-,-,-,y,o,-,o,-,-,-,u,-
zaiw1241,-,-,a,-,-,-,m,-,-,-,y,-,-,-,-,-,-,i,-
maru1249,-,-,-,-,-,-,m,-,-,-,y,-,-,-,-,-,-,u,k
pela1242,-,-,a,-,-,-,m,-,-,-,y,-,-,-,-,-,-,u,N
acha1249,-,-,a,-,-,-,n,-,-,-,y,-,-,a,-,-,-,u,-
nucl1310,-,-,-,-,-,-,m,-,-,-,y,o,-,o,-,s,-,i,-
lisu1250,-,-,e,-,-,-,-,-,-,-,S,-,-,-,-,-,-,i,-
drun1238,-,-,o,-,-,-,N,-,-,-,y,-,-,-,-,-,-,u,-
japh1234,-,-,-,-,-,-,t,u,-,-,r,-,x,i,-,-,-,-,-
situ1238,-,-,-,-,-,-,t,3,-,-,r,-,p,i,-,-,-,-,-
zhab1238,-,-,-,-,-,-,v,-,-,-,Z,-,-,o,-,-,-,-,-
amdo1237,-,-,-,-,-,-,-,-,-,-,s,-,-,E,-,w,o,o,n
amdo1237,-,-,-,-,-,-,-,-,-,-,s,-,h,3,-,X,o,o,N
kham1282,-,-,-,-,-,-,-,-,-,-,s,-,h,e,-,-,-,-,-
tsha1245,-,-,-,-,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-
byan1241,-,-,-,-,-,-,p,i,y,d,Z,-,-,E,-,-,-,-,-
rong1264,-,-,-,-,-,-,p,i,-,d,Z,-,-,a,-,g,-,-,-
gahr1239,-,-,-,-,-,-,-,-,-,-,s,-,-,a,-,g,-,u,n
idum1241,-,-,o,-,-,-,p,-,-,-,r,-,-,-,-,-,-,e,-
diga1241,t,-,o,-,-,-,p,i,-,-,o,-,-,-,-,-,-,i,-
boka1249,-,-,u,-,-,-,m,-,-,-,l,-,-,-,-,-,-,i,-
garo1247,-,b,i,t,T,h,t,-,-,-,s,-,-,i,-,r,-,i,-
rabh1238,-,-,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,e,n
hakk1236,-,-,-,-,-,-,t,-,-,-,S,-,-,u,-,m,t,i,-
hakk1236,-,-,-,-,-,-,t,-,-,-,s,-,-,u,-,N,-,-,-
