language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
haka1240,-,-,-,-,-,-,-,-,l,a,a,i,i,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,l,e,-,-,i,-,-,-,-,-,-
karb1241,-,-,-,-,-,-,-,-,d,e,-,-,e,-,-,-,-,-,-
khal1275,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,m,-,-
thul1246,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,m,-,-
kulu1253,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,m,-,-
bahi1252,-,-,-,-,-,-,-,-,l,-,-,-,E,-,-,-,m,-,-
limb1266,-,-,-,-,-,-,-,-,l,-,-,-,E,s,o,o,t,-,-
bant1281,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,m,-,-
chep1245,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,-,-,-
wayu1241,-,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,g,-,a
lash1243,-,-,-,-,-,-,-,-,y,-,-,-,o,-,-,-,-,-,-
zaiw1241,-,-,-,-,-,-,-,-,S,o,-,-,o,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,-,-,S,-,-,-,o,-,-,-,-,-,-
pela1242,-,-,-,-,-,-,-,-,S,-,-,-,a,-,-,-,-,-,-
acha1249,-,-,-,-,-,-,-,-,S,-,-,-,o,-,-,-,-,-,-
nucl1310,-,-,-,-,-,-,-,-,S,-,-,-,o,-,-,-,-,-,-
lisu1250,l,o,-,t,-,-,-,-,S,h,-,-,u,-,-,-,-,-,-
drun1238,p,u,-,-,-,-,-,-,l,-,-,-,o,-,-,-,i,-,-
japh1234,t,u,m,d,Z,-,-,-,-,-,-,-,u,-,-,-,-,-,-
zhab1238,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
amdo1237,r,-,-,t,S,-,-,-,-,-,-,-,i,-,-,-,-,-,-
amdo1237,h,-,-,t,S,-,-,-,-,-,-,-,e,-,-,-,-,-,-
kham1282,-,-,-,t,S,e,-,-,l,-,-,-,e,-,-,-,-,-,-
tsha1245,l,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
byan1241,y,-,-,d,Z,a,b,-,l,y,-,-,e,-,-,-,-,-,-
rong1264,-,-,-,d,Z,i,b,3,r,-,-,-,o,-,-,-,-,-,-
gahr1239,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,-,-,-
idum1241,-,-,-,-,-,e,-,-,l,-,-,-,i,-,-,-,n,-,o
diga1241,-,-,-,t,h,u,-,-,l,-,-,-,i,-,u,-,N,n,o
boka1249,-,-,-,-,-,a,-,-,y,-,-,-,-,-,-,-,-,-,o
garo1247,-,-,-,-,s,-,-,-,r,-,-,-,e,-,-,-,-,-,-
rabh1238,-,-,-,k,h,u,u,t,l,a,-,-,i,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,S,-,-,-,E,7,-,-,m,-,a
hakk1236,-,-,-,-,-,-,-,-,s,-,-,-,E,t,-,-,m,-,a
