language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
haka1240,-,-,7,-,-,-,-,a,a,i,i,7,a,a,i,i
lush1249,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,i
karb1241,T,h,t,-,s,o,-,o,-,-,-,-,-,-,-,-
khal1275,-,-,d,-,z,-,-,3,-,-,-,-,-,-,-,-
thul1246,-,-,-,-,p,-,-,e,-,-,-,-,-,-,-,-
kulu1253,-,-,t,-,S,a,m,a,-,-,-,-,-,-,-,-
bahi1252,-,-,d,-,z,-,-,a,-,-,-,-,-,-,-,-
limb1266,-,-,-,-,T,-,-,a,-,-,-,-,-,-,-,-
bant1281,-,-,t,-,s,-,-,a,-,-,-,-,-,-,-,-
chep1245,-,-,d,-,Z,-,-,e,-,-,-,7,-,-,-,-
wayu1241,-,-,d,-,z,-,-,a,-,-,-,-,-,-,-,-
lash1243,-,-,t,-,s,-,-,o,-,-,-,-,-,-,-,-
zaiw1241,-,-,t,-,s,o,-,o,-,-,-,-,-,-,-,-
maru1249,-,-,t,-,s,-,-,o,-,-,-,-,-,-,-,-
pela1242,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-
acha1249,-,-,t,-,S,-,-,o,-,-,-,-,-,-,-,-
nucl1310,-,-,-,-,s,-,-,o,-,-,-,-,-,-,-,-
lisu1250,-,-,d,-,z,-,-,o,-,-,-,-,-,-,-,-
drun1238,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,i
japh1234,n,-,d,-,z,-,-,a,-,-,-,-,-,-,-,-
situ1238,-,-,k,o,z,-,-,o,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,s,-,-,E,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,s,-,-,a,-,-,-,-,-,-,-,-
kham1282,-,-,-,-,s,-,-,a,-,-,-,-,-,-,-,-
tsha1245,-,-,-,-,z,-,-,a,-,-,-,-,-,-,-,-
tsha1245,-,-,-,-,N,-,-,a,-,-,-,m,-,-,-,-
byan1241,-,-,d,-,z,a,m,o,-,-,-,-,-,-,-,-
rong1264,-,-,d,-,Z,-,-,3,-,-,-,-,-,-,-,-
gahr1239,-,-,d,-,z,-,-,a,-,-,-,-,-,-,-,-
idum1241,-,-,-,-,h,-,-,o,-,-,-,-,-,-,-,-
diga1241,-,-,t,-,h,-,-,o,-,-,-,-,-,-,-,-
boka1249,-,-,d,-,-,-,-,o,-,-,-,-,-,-,-,-
garo1247,T,h,t,-,s,a,7,a,-,-,-,-,-,-,-,-
rabh1238,-,-,-,-,s,a,-,a,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,s,-,-,i,-,-,-,t,-,-,-,-
