language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
haka1240,-,-,-,-,k,-,a,a,i,i,m,a,7
lush1249,-,-,-,-,k,-,a,-,-,-,-,-,-
karb1241,-,-,-,-,n,-,e,-,-,-,-,-,-
khal1275,-,-,7,u,N,-,-,-,-,-,-,-,-
thul1246,-,-,-,-,g,-,o,-,-,-,-,-,-
kulu1253,-,-,k,o,N,-,-,-,-,-,-,-,-
bahi1252,-,-,-,-,g,-,u,-,-,-,-,-,-
limb1266,-,-,-,i,N,g,a,-,-,-,-,-,-
bant1281,-,-,-,3,N,k,a,-,-,-,-,-,-
chep1245,-,-,-,-,N,-,a,-,-,-,-,-,-
chep1245,-,-,-,-,7,-,a,-,-,-,-,-,-
wayu1241,-,-,-,-,g,-,u,-,-,-,-,-,-
wayu1241,-,-,-,a,N,-,-,-,-,-,-,-,-
lash1243,-,-,-,-,N,o,o,-,-,-,-,-,-
zaiw1241,-,-,-,-,N,o,o,-,-,-,-,-,-
maru1249,-,-,-,-,N,-,o,-,-,-,-,-,-
pela1242,-,-,-,-,N,-,a,-,-,-,-,-,-
acha1249,-,-,-,-,N,-,o,-,-,-,-,-,-
nucl1310,-,-,-,-,N,-,o,-,-,-,-,-,-
lisu1250,-,-,-,-,N,u,o,-,-,-,-,-,-
drun1238,-,-,-,-,N,-,o,-,-,-,-,-,-
japh1234,-,-,-,a,Z,-,o,-,-,-,-,-,-
situ1238,-,-,-,-,N,-,o,-,-,-,-,-,-
zhab1238,-,-,-,-,N,-,a,-,-,-,-,-,-
amdo1237,-,-,-,-,N,-,E,-,-,-,-,-,-
amdo1237,-,-,-,-,N,-,a,-,-,-,-,-,-
kham1282,-,-,-,-,N,-,a,-,-,-,-,-,-
tsha1245,-,d,Z,a,N,-,-,-,-,-,-,-,-
byan1241,y,d,-,-,Z,-,e,-,-,-,-,-,-
gahr1239,-,-,-,-,g,-,i,-,-,-,-,-,-
idum1241,-,-,-,-,N,-,o,-,-,-,-,-,-
diga1241,-,-,-,-,x,-,o,-,-,-,-,-,N
boka1249,-,-,-,-,N,-,o,-,-,-,-,-,-
garo1247,-,-,-,a,N,-,a,-,-,-,-,-,-
rabh1238,-,-,-,a,N,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,N,-,a,-,i,-,-,-,-
hakk1236,-,-,-,-,N,-,a,-,i,-,-,-,-
