language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
khal1275,-,-,s,-,-,e,-,-,r,t,i,-,-,-,-,-
limb1266,-,-,s,-,-,i,-,-,d,h,i,-,m,b,a,-
lash1243,-,-,S,-,-,E,-,-,n,-,u,-,-,-,-,-
zaiw1241,-,-,S,-,-,i,-,-,n,-,u,-,-,-,-,-
maru1249,-,-,S,-,-,i,-,-,N,a,u,-,-,-,-,-
pela1242,-,-,S,-,-,o,-,-,n,-,u,-,-,-,-,-
acha1249,-,-,S,-,-,a,-,-,n,-,u,-,7,-,-,-
nucl1310,-,t,8,-,-,o,-,-,-,-,u,-,-,-,-,-
lisu1250,-,-,x,-,-,u,-,-,f,-,u,-,-,-,-,-
drun1238,-,-,S,-,-,i,7,-,l,-,u,-,m,-,-,-
japh1234,n,d,Z,-,-,-,-,-,r,-,u,-,-,-,-,-
situ1238,n,d,Z,-,-,3,-,-,r,-,u,-,-,-,-,-
zhab1238,-,-,s,-,-,o,-,-,t,s,i,-,-,-,-,-
amdo1237,-,-,S,-,-,o,-,-,-,-,o,-,m,-,a,N
amdo1237,-,-,S,-,-,o,-,-,-,-,o,-,m,-,o,-
kham1282,-,-,s,-,-,-,-,-,-,-,i,-,m,-,o,7
tsha1245,-,d,Z,-,-,-,-,-,-,-,i,k,t,-,a,N
gahr1239,-,-,S,-,-,u,-,-,t,s,i,-,-,-,-,-
idum1241,-,t,S,h,-,u,-,-,l,-,i,-,-,-,-,-
diga1241,-,t,s,h,o,u,x,o,r,o,u,-,-,-,-,-
boka1249,-,-,y,-,-,u,k,-,r,-,u,-,-,-,-,-
