language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
khal1275,-,-,-,n,-,-,o,-,N,-
thul1246,-,-,-,n,-,-,o,-,N,-
kulu1253,-,-,-,n,-,-,i,-,N,-
bahi1252,-,-,-,n,-,-,i,-,N,-
limb1266,-,-,-,m,-,-,i,-,N,-
bant1281,-,-,-,n,-,-,3,-,N,-
chep1245,-,-,-,m,-,-,3,y,N,-
wayu1241,-,-,-,m,-,-,i,-,N,-
oldb1235,7,a,-,m,-,-,a,-,5,-
nucl1310,n,o,-,m,-,-,i,-,-,-
nucl1310,n,o,-,m,-,-,E,-,-,-
lash1243,-,-,-,m,y,-,i,-,N,-
zaiw1241,-,-,-,m,y,-,i,-,N,-
maru1249,-,-,-,m,-,-,a,-,N,-
pela1242,-,-,-,m,-,-,a,-,N,-
xian1249,-,a,-,n,-,-,i,-,N,-
acha1249,-,a,-,n,y,-,i,-,N,-
lisu1250,-,-,-,m,-,-,i,-,-,-
jing1260,-,-,-,m,y,-,i,-,N,-
drun1238,-,o,-,N,b,r,i,-,N,-
lush1249,-,-,-,m,-,-,i,-,N,-
ukhr1238,7,a,-,m,-,-,i,-,N,-
karb1241,-,-,-,m,e,-,e,-,n,-
eree1240,-,-,r,m,e,-,e,-,-,-
japh1234,t,o,r,m,-,-,i,-,-,-
zhab1238,-,-,-,m,-,-,e,-,-,-
tang1334,-,-,-,m,y,-,i,-,y,-
byan1241,-,-,h,m,-,-,i,-,n,-
rong1264,-,-,-,m,h,m,i,-,n,-
gahr1239,-,-,-,m,-,-,i,-,n,-
clas1254,-,-,-,m,y,-,i,-,N,-
utsa1239,-,-,-,m,-,-,i,-,N,-
kham1282,-,-,-,m,-,-,i,-,-,-
tsha1245,-,-,-,m,-,-,i,-,N,-
idum1241,-,o,-,m,-,-,u,-,-,-
diga1241,-,o,-,m,-,-,u,-,N,-
boka1249,-,a,-,m,-,-,i,-,n,-
garo1247,b,i,-,m,-,-,i,-,n,g
rabh1238,-,-,-,m,-,-,u,-,N,-
guan1279,-,-,-,m,-,-,E,-,N,-
hakk1236,-,-,-,m,-,-,i,a,N,-
hakk1236,-,-,-,m,-,-,i,a,N,-
chao1238,-,-,-,m,-,-,i,-,a,-
chao1239,-,-,-,m,-,-,i,-,a,-
