language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
boru1252,-,-,d,Z,i,i,d,-,Z,a,-,-,a
dora1242,-,-,-,k,e,e,b,u,s,-,-,-,a
ngab1239,-,N,u,b,-,-,-,-,-,-,-,-,u
bugl1243,-,-,-,h,i,-,-,-,-,a,-,-,a
brib1243,-,S,-,k,a,-,-,-,L,a,-,-,a
cabe1245,-,S,-,k,a,-,-,-,L,a,-,-,a
teri1250,-,-,-,-,-,-,-,-,5,o,-,-,o
male1297,-,-,-,u,-,-,-,-,x,u,-,m,a
sanb1242,-,-,-,w,-,-,-,-,-,-,-,-,a
rama1270,-,s,a,w,-,-,-,-,-,-,-,-,a
cogu1240,i,h,-,i,-,-,-,-,-,-,-,-,a
mala1522,-,s,-,u,-,-,-,-,t,-,-,-,a
chib1270,-,-,-,-,i,-,-,-,-,-,-,-,e
bari1297,-,-,-,-,i,-,-,-,n,a,k,b,a
maya1285,-,-,-,w,a,-,-,-,y,a,-,-,u
ulwa1239,-,-,-,w,a,-,-,-,y,-,-,-,u
caca1247,-,k,i,b,a,-,-,-,-,-,-,-,-
misk1235,-,k,-,y,a,-,-,-,s,m,-,-,a
lenc1242,-,-,-,m,-,-,-,-,-,-,-,-,o
lenc1243,-,-,-,p,o,-,-,-,r,-,-,-,o
pech1241,-,-,-,w,a,-,-,-,s,-,-,-,-
