language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ngab1239,-,-,-,k,-,-,-,r,-,i,-,-,-,-,-
bugl1243,-,-,-,k,w,-,e,r,-,i,-,-,-,-,-
chim1309,-,-,-,k,u,e,e,r,-,i,-,t,t,u,7
brib1243,b,i,i,d,i,-,e,-,-,e,-,-,-,-,-
cabe1245,-,-,-,t,-,-,a,-,-,a,i,i,-,-,-
teri1250,-,-,-,k,-,-,i,-,-,i,-,s,-,-,-
male1297,-,-,-,n,i,k,a,N,-,e,-,-,-,-,-
sanb1242,-,-,-,t,u,m,a,-,-,-,-,-,-,-,-
rama1270,-,-,-,t,-,-,a,r,-,a,-,-,-,-,-
cogu1240,-,a,t,t,-,-,e,m,-,a,-,-,-,-,-
mala1522,-,a,i,k,u,-,u,i,-,a,-,-,-,-,-
pech1241,-,a,a,7,-,k,a,-,-,a,-,-,-,-,-
bari1297,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-
maya1285,-,-,-,n,-,-,u,h,n,i,-,-,-,-,-
ulwa1239,-,-,-,s,-,-,i,k,-,a,-,-,-,-,-
misk1235,-,-,-,t,-,-,a,r,-,a,-,-,-,-,-
