language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
ngab1239,-,-,-,-,-,-,-,-,k,-,-,o,-
bugl1243,-,-,-,-,-,-,-,-,g,-,-,a,-
chim1309,-,-,-,-,-,-,-,-,g,-,-,a,-
brib1243,-,-,-,-,-,-,-,-,k,u,-,u,-
cabe1245,-,-,-,-,-,-,-,-,k,u,-,u,-
teri1250,-,-,-,-,-,-,-,-,z,o,-,o,k
male1297,-,-,-,-,-,-,-,i,L,-,-,a,-
sanb1242,-,-,-,-,a,p,s,a,l,-,-,a,-
rama1270,-,-,-,-,a,-,-,-,b,-,-,a,k
cogu1240,-,-,-,g,a,-,-,-,l,-,-,a,-
mala1522,d,u,n,g,3,-,-,-,r,-,-,a,-
pech1241,-,-,-,-,-,-,-,-,-,u,-,u,s
cent2150,-,a,n,-,a,-,-,a,r,-,-,a,-
bari1297,-,-,-,-,a,-,-,-,t,-,-,i,-
maya1285,-,-,-,b,u,-,-,-,t,-,-,u,-
ulwa1239,-,-,-,b,u,-,-,-,t,-,-,u,-
misk1235,-,-,-,-,-,-,-,-,t,a,y,a,-
