language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
ngab1239,m,-,u,-,-,-,t,-,-,a,-,-,-,-,-,-
bugl1243,b,-,o,-,-,-,g,-,-,a,-,-,-,-,-,-
chim1309,m,-,o,-,-,-,n,-,s,e,-,-,-,-,-,-
brib1243,b,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-
cabe1245,b,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-
teri1250,p,-,o,-,-,-,-,-,-,o,N,-,-,-,-,-
male1297,p,i,u,-,-,-,-,-,-,-,-,-,-,-,-,-
sanb1242,m,-,o,-,-,-,l,-,-,a,-,-,-,-,-,-
rama1270,n,-,u,-,-,-,n,i,k,a,s,-,-,-,-,-
mala1522,m,-,o,-,-,-,5,-,-,a,-,-,-,-,-,-
pech1241,w,-,a,-,-,-,n,-,a,a,k,-,-,-,-,-
cent2150,b,-,o,w,a,a,r,-,-,a,-,-,-,-,-,-
bari1297,n,-,i,-,-,-,5,i,k,3,-,-,-,-,-,-
maya1285,m,-,u,-,-,-,k,-,-,u,s,-,-,-,-,-
ulwa1239,m,-,u,-,-,-,k,-,-,u,s,-,-,-,-,-
misk1235,-,-,-,-,-,-,k,-,-,a,s,b,r,i,k,a
