language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ngab1239,-,-,m,u,r,i,-,-,-,e,-,-
bugl1243,-,-,m,-,l,i,-,-,-,e,-,-
chim1309,-,-,k,e,d,Z,-,-,-,a,-,7
brib1243,-,-,-,-,s,i,u,a,-,a,a,7
cabe1245,-,-,-,-,s,i,u,a,-,a,-,-
teri1250,-,-,p,-,L,u,u,-,-,-,-,k
male1297,-,-,p,u,r,-,-,-,-,a,-,-
sanb1242,-,-,p,u,r,w,-,-,-,a,-,-
rama1270,-,-,p,u,l,k,-,-,-,a,-,t
cogu1240,-,-,m,u,l,k,k,a,l,a,-,-
mala1522,-,-,b,u,r,t,-,-,-,a,-,-
pech1241,u,u,p,i,-,-,-,-,-,i,-,S
bari1297,s,a,b,-,-,-,-,-,-,a,-,-
maya1285,-,-,w,-,-,-,-,-,-,i,-,n
ulwa1239,-,-,w,-,-,-,-,-,-,i,-,n
misk1235,-,-,p,a,s,-,-,-,-,a,-,-
