language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ngab1239,n,o,t,-,-,o,-,-,-,-,-,-,-,-
bugl1243,-,-,h,-,-,a,i,i,-,-,-,-,-,-
brib1243,-,-,-,-,-,a,-,a,d,-,-,-,-,-
cabe1245,-,-,h,-,-,a,-,a,d,-,-,-,-,-
teri1250,-,-,b,i,g,i,-,i,-,-,-,-,-,-
male1297,-,-,m,-,-,i,-,-,-,-,-,-,n,i
sanb1242,-,-,-,-,-,a,-,-,r,k,w,a,n,e
rama1270,-,-,k,-,-,a,-,i,r,k,-,-,-,-
mala1522,-,-,S,-,-,e,-,-,Z,-,-,-,-,-
pech1241,-,-,-,-,-,a,-,a,h,-,-,-,-,-
cent2150,-,-,t,-,-,i,-,-,h,k,k,a,n,-
bari1297,-,-,s,i,n,a,k,a,i,-,-,-,-,-
maya1285,-,-,b,-,-,-,-,u,k,-,-,-,-,-
ulwa1239,-,-,w,-,-,a,-,u,h,-,-,-,d,a
misk1235,-,-,k,-,-,a,-,-,h,-,-,-,w,-
