language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ngab1239,d,-,o,-,k,-,-,w,o,-,-,-,-,-
bugl1243,t,S,u,-,g,-,-,-,a,-,-,-,-,-
chim1309,-,h,a,-,k,-,-,r,a,-,-,-,-,-
brib1243,-,-,-,-,-,u,-,-,u,u,k,i,i,d
cabe1245,t,s,a,a,k,u,-,-,u,-,-,-,-,-
teri1250,-,-,-,-,k,o,o,g,o,-,-,-,-,-
male1297,-,t,-,-,-,-,S,-,a,-,-,-,-,-
sanb1242,-,n,-,-,-,o,n,-,o,-,-,-,-,-
rama1270,-,k,-,-,-,-,-,-,i,-,-,-,-,N
mala1522,-,S,a,a,m,u,n,k,u,-,-,-,-,-
arhu1242,-,s,a,a,k,u,-,k,u,-,-,-,-,-
pech1241,-,s,a,-,-,-,-,-,a,-,-,-,-,-
bari1297,-,s,a,-,-,-,-,-,-,-,-,-,-,-
maya1285,-,t,-,-,-,-,-,-,u,-,-,-,-,n
ulwa1239,-,t,-,-,-,-,-,-,u,-,-,-,-,n
misk1235,-,l,-,-,-,-,-,-,a,-,-,-,-,l
