language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
boru1252,-,-,-,k,-,a,-,a,N,-,-
chim1309,-,-,-,k,r,e,k,a,k,w,i
dora1242,-,a,-,g,-,a,-,a,-,-,-
ngab1239,-,-,-,h,-,o,-,-,-,-,-
bugl1243,-,-,-,k,-,e,-,-,-,-,-
brib1243,-,-,-,-,-,a,-,a,k,-,-
cabe1245,-,-,-,h,-,a,-,a,k,-,-
teri1250,-,-,-,-,-,a,-,a,k,-,-
male1297,-,o,-,k,t,a,r,a,-,-,-
sanb1242,-,a,-,k,-,-,w,a,-,-,-
rama1270,-,-,-,N,-,a,l,i,N,-,-
mala1522,-,3,-,g,-,i,n,a,-,-,-
chib1270,h,3,-,k,-,-,-,a,-,-,-
bari1297,-,-,-,-,-,-,-,a,-,-,-
maya1285,-,-,-,k,-,-,-,i,-,-,-
ulwa1239,-,-,-,k,-,-,-,i,-,-,-
caca1247,-,a,-,p,-,-,-,a,-,-,-
misk1235,w,a,l,p,-,-,-,a,-,-,-
lenc1242,-,-,-,k,-,-,-,e,-,-,-
lenc1243,-,-,-,k,-,-,-,e,-,-,-
pech1241,s,a,-,-,-,-,-,a,7,-,-
