language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
ngab1239,-,-,-,-,-,N,-,o,-,-,-,-,-,-,-,g,r,-,-,-,-,-,-,o,-,-
bugl1243,-,-,-,-,-,h,-,e,-,-,-,-,-,-,-,g,r,-,-,-,-,-,-,a,-,-
brib1243,-,d,-,-,-,Z,-,a,-,-,a,s,t,-,-,-,s,-,-,e,-,-,-,e,-,-
cabe1245,-,d,-,-,-,Z,-,a,a,b,a,-,t,-,-,-,S,i,L,i,-,-,-,i,-,-
teri1250,-,-,-,-,-,Z,-,a,-,-,a,-,k,o,o,g,L,-,-,-,-,-,-,o,-,-
male1297,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-,-,k,-,-,i,-,-,r,a,-,-
sanb1242,-,-,-,-,-,s,-,a,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-,-,-
rama1270,u,r,m,u,t,s,-,u,-,-,-,-,-,-,-,-,k,-,N,u,-,-,-,a,-,N
cogu1240,-,-,-,-,-,g,-,a,-,n,u,-,k,-,-,-,S,-,-,i,-,-,Z,a,-,-
mala1522,-,-,-,-,-,g,-,a,-,-,-,-,-,-,-,-,Z,-,-,i,-,-,n,a,-,-
arhu1242,-,-,-,-,-,g,a,a,-,-,-,-,-,-,-,-,s,-,-,i,-,-,r,o,-,-
pech1241,-,-,-,-,-,-,-,a,-,-,a,-,7,-,-,-,s,-,-,a,a,b,r,i,i,s
cent2150,-,-,-,-,-,b,-,u,-,-,-,-,-,-,-,k,S,-,S,i,-,-,r,a,-,-
bari1297,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,s,-,-,i,-,-,-,-,-,-
maya1285,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
ulwa1239,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
misk1235,-,-,-,-,-,b,y,a,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-
