language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
boru1252,d,Z,i,i,-,-,b,-,i,i,-
dora1242,-,h,-,a,-,-,v,-,e,e,-
ngab1239,d,-,-,o,-,-,r,-,-,i,-
bugl1243,b,-,-,-,-,-,-,-,-,e,-
brib1243,-,-,-,a,-,-,p,-,i,i,-
cabe1245,-,-,-,-,-,-,p,-,i,i,-
teri1250,-,-,-,-,-,-,s,r,i,i,N
male1297,-,-,-,-,-,-,l,-,-,i,-
sanb1242,-,-,-,a,-,-,p,-,-,e,-
rama1270,-,-,-,a,i,r,b,-,-,i,-
mala1522,-,-,-,3,-,-,m,-,-,a,-
arhu1242,d,-,-,Z,-,-,w,-,-,a,-
chib1270,-,-,-,-,-,-,b,-,-,a,-
bari1297,-,-,-,a,-,-,b,-,-,i,-
maya1285,-,-,-,a,-,-,-,-,-,-,-
ulwa1239,-,-,-,a,-,-,w,-,-,a,s
caca1247,-,-,-,a,-,-,r,-,-,u,-
misk1235,t,-,-,a,-,-,l,-,-,a,-
lenc1242,-,-,-,a,-,-,l,-,-,a,-
lenc1243,-,-,-,-,-,-,w,-,-,e,k
pech1241,-,-,-,u,u,-,r,-,i,i,-
