language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ngab1239,k,i,t,-,-,-,e,-,-,-,-,-
bugl1243,-,-,t,S,i,g,e,-,-,-,-,-
chim1309,h,a,t,-,-,-,a,-,-,-,-,-
brib1243,-,-,d,-,-,-,i,-,-,-,-,-
cabe1245,-,-,d,-,-,-,e,-,-,-,-,-
teri1250,-,-,t,-,-,-,e,e,-,k,-,-
male1297,-,-,t,-,-,-,o,-,-,k,-,i
sanb1242,-,-,t,-,-,-,a,-,-,k,-,e
rama1270,-,-,s,-,-,-,i,-,-,k,-,-
mala1522,-,-,n,-,-,-,a,-,-,k,-,-
pech1241,-,-,t,-,-,-,e,e,7,k,-,-
bari1297,-,-,-,-,-,-,a,-,-,b,a,i
maya1285,-,a,y,-,-,w,a,-,-,-,-,-
ulwa1239,-,a,y,-,-,w,a,-,-,-,-,-
misk1235,-,-,-,-,-,b,a,-,-,l,-,-
