language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
boru1252,-,-,b,o,-,-,-,o,-,-,-,-,-,-,-
dora1242,-,-,b,-,-,-,-,o,-,-,s,-,-,-,-
ngab1239,-,-,m,-,-,-,-,u,-,-,i,-,-,-,-
bugl1243,-,-,m,-,-,-,-,o,-,-,e,-,-,-,-
brib1243,-,-,-,-,-,-,-,i,-,-,i,-,-,-,-
cabe1245,-,-,h,-,-,-,-,i,-,-,-,-,-,-,-
teri1250,-,-,s,r,-,-,-,a,-,-,a,-,-,r,-
male1297,-,-,x,-,-,-,-,u,-,-,e,-,-,-,-
sanb1242,-,-,p,-,-,-,-,o,-,-,-,-,-,-,-
rama1270,-,-,p,a,-,-,-,u,-,-,n,-,-,-,-
mala1522,-,-,-,a,a,u,a,u,-,-,-,-,-,-,-
arhu1242,-,-,m,a,-,-,-,u,-,-,-,-,-,-,-
chib1270,-,-,k,-,-,-,-,o,-,-,n,-,-,-,-
bari1297,-,-,k,-,-,-,-,o,-,-,n,-,-,a,-
cent2150,-,-,k,-,-,-,-,o,n,n,i,-,-,-,-
maya1285,-,-,-,-,-,-,-,a,-,-,y,d,-,i,-
ulwa1239,-,-,-,-,-,-,-,a,-,-,y,d,-,a,-
caca1247,-,-,w,-,-,-,-,a,-,-,-,l,w,a,-
misk1235,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n
lenc1242,-,-,k,-,-,-,-,a,-,-,y,-,-,-,-
lenc1243,-,-,-,-,-,-,-,a,-,-,y,-,-,-,-
pech1241,a,a,k,a,-,-,-,a,-,-,h,-,-,-,-
