language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
ngab1239,k,-,r,-,i,-,-,-,-,-
bugl1243,g,-,l,-,i,-,-,-,-,-
chim1309,k,-,-,-,a,-,-,-,-,-
brib1243,k,-,-,-,a,a,-,L,-,-
cabe1245,k,-,-,-,a,-,-,L,-,-
teri1250,k,-,h,o,o,-,-,-,-,-
male1297,k,o,r,-,a,-,-,-,-,-
sanb1242,s,-,-,-,a,-,-,p,i,-
rama1270,k,-,-,-,a,-,-,t,-,-
mala1522,k,-,-,-,3,-,-,n,-,-
arhu1242,k,-,-,-,3,-,-,n,-,-
pech1241,p,-,-,-,a,a,y,h,-,-
bari1297,k,-,-,-,a,-,-,-,-,-
maya1285,p,-,-,-,a,-,-,n,-,-
ulwa1239,p,-,-,-,a,-,-,n,-,-
misk1235,-,-,-,-,-,-,-,d,u,s
