language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
ngab1239,-,-,o,-,-,l,-,-,-,o
bugl1243,-,-,o,-,-,l,-,-,-,o
chim1309,k,-,u,s,a,k,-,-,-,a
brib1243,k,-,u,-,-,k,u,-,-,u
cabe1245,k,-,u,-,-,k,u,-,-,u
teri1250,k,-,u,o,o,N,u,o,-,o
male1297,t,-,o,-,-,k,-,-,-,o
sanb1242,-,-,u,-,a,y,-,-,-,a
rama1270,k,-,u,-,-,k,-,-,-,a
mala1522,k,-,u,-,u,k,w,-,-,a
pech1241,s,-,u,-,-,h,-,-,-,-
cent2150,k,-,u,h,-,k,a,a,h,a
bari1297,k,-,o,-,-,k,t,-,-,i
maya1285,t,-,a,-,-,p,-,-,-,a
ulwa1239,t,-,a,-,-,p,-,-,-,a
misk1235,k,y,a,-,-,m,-,-,-,a
