language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ngab1239,-,-,k,-,-,-,-,-,-,7,-,-
bugl1243,-,-,g,-,-,-,-,-,-,a,-,-
chim1309,-,-,k,-,-,-,-,-,-,a,-,-
brib1243,-,-,k,-,-,u,-,-,-,u,-,-
cabe1245,-,-,k,-,-,u,-,-,-,u,-,-
teri1250,-,-,k,h,L,o,o,g,a,a,-,-
male1297,a,u,k,-,-,-,-,-,-,i,-,-
sanb1242,-,-,k,-,-,-,-,-,-,a,-,-
rama1270,-,-,k,-,-,-,-,-,-,a,-,-
cogu1240,-,-,k,-,-,-,-,-,-,a,-,i
mala1522,a,-,t,-,-,-,-,-,-,a,-,-
pech1241,-,-,-,-,-,-,-,-,-,a,-,a
bari1297,-,-,k,-,-,-,-,-,-,a,-,-
maya1285,-,-,b,-,-,-,-,-,-,a,s,-
ulwa1239,-,-,b,-,-,-,-,-,-,a,s,-
misk1235,-,-,w,-,-,-,-,-,-,a,h,a
