language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
ngab1239,b,o,-,-,-,-,t,-,e,-,-,-,t,-,-,-,e
bugl1243,g,-,-,-,-,-,l,-,i,-,-,-,g,-,-,-,e
brib1243,-,-,-,-,-,-,s,-,u,-,-,-,k,-,-,-,-
cabe1245,-,-,-,-,-,-,s,k,u,-,-,-,-,-,-,-,-
teri1250,-,-,-,-,-,-,k,-,u,o,o,S,k,-,u,i,i
male1297,-,-,-,-,-,-,L,-,o,-,-,-,k,-,-,-,i
sanb1242,-,e,-,-,-,-,n,-,u,-,-,-,k,-,-,-,e
rama1270,-,-,-,-,-,-,s,-,u,-,-,-,k,-,-,-,-
cogu1240,-,i,h,i,Z,-,Z,-,i,-,-,-,h,-,-,i,i
mala1522,-,a,-,-,-,-,t,-,u,-,-,-,k,-,-,-,w
arhu1242,-,a,7,-,t,t,S,-,u,-,-,-,k,-,-,-,w
pech1241,-,-,-,-,-,-,s,-,u,u,-,-,k,-,-,-,-
cent2150,-,-,-,-,-,-,s,-,u,-,-,-,k,k,w,-,i
bari1297,-,-,-,-,-,-,d,-,u,-,-,-,k,-,-,-,-
maya1285,-,-,-,-,-,-,s,-,u,-,-,-,h,-,-,-,-
ulwa1239,-,-,-,-,-,-,s,-,u,-,-,-,h,-,-,-,-
misk1235,-,-,-,-,-,-,t,-,u,-,-,s,k,-,-,-,-
