language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
ngab1239,r,-,-,-,-,-,-,u,-,-
bugl1243,5,-,-,e,-,n,-,u,-,-
chim1309,d,Z,i,a,-,-,-,w,-,-
brib1243,d,Z,i,-,-,-,-,i,-,-
cabe1245,-,k,a,a,-,k,a,a,-,-
teri1250,k,h,o,o,-,k,-,-,-,-
male1297,-,s,-,-,-,-,-,a,-,-
sanb1242,-,p,a,-,-,p,-,a,-,-
rama1270,-,t,-,-,-,-,-,u,N,-
mala1522,-,-,a,-,-,d,-,e,-,-
pech1241,t,-,-,-,-,-,-,u,u,s
cent2150,t,-,e,t,-,t,-,a,-,-
bari1297,t,-,a,i,k,d,-,a,-,-
maya1285,-,p,a,-,-,p,-,a,N,-
ulwa1239,-,p,a,-,-,p,-,a,N,-
misk1235,-,-,a,-,-,y,s,a,-,-
