language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
ngab1239,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,t,-,-,e,-
bugl1243,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,t,-,-,e,-
chim1309,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,t,-,-,a,-
brib1243,k,a,a,b,-,-,i,-,-,-,-,-,-,-,-,-,-,-,i,-
cabe1245,k,a,-,b,i,i,i,-,-,-,-,-,-,-,-,-,-,-,i,-
teri1250,p,o,-,-,-,-,o,-,-,-,-,-,-,-,-,l,-,-,a,-
male1297,k,-,-,-,-,-,a,-,r,-,-,t,a,-,u,n,-,-,i,-
sanb1242,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,n,-,-,a,-
rama1270,n,-,-,-,-,-,a,-,r,-,-,-,-,-,-,b,-,-,i,k
cogu1240,m,-,-,-,-,-,a,-,l,e,z,z,e,-,-,n,-,k,a,-
mala1522,m,-,-,-,-,-,a,a,r,a,-,Z,a,-,-,n,e,k,a,-
pech1241,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,r,-,a,a,-
cent2150,b,-,-,-,-,-,i,-,r,-,-,-,-,-,-,r,-,-,a,-
bari1297,-,-,-,-,-,-,i,-,-,-,-,t,i,k,i,5,-,-,a,-
maya1285,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-
ulwa1239,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-
misk1235,l,-,-,-,-,-,a,-,-,-,-,y,-,h,u,r,-,-,a,-
