language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
ngab1239,-,-,t,-,-,-,-,-,-,u,-
bugl1243,-,-,d,-,-,-,a,-,-,u,-
chim1309,-,-,d,-,-,-,-,-,-,i,-
brib1243,-,a,k,-,-,-,a,-,-,a,-
cabe1245,-,-,k,-,-,-,a,-,-,a,-
teri1250,-,-,k,o,o,u,o,-,-,o,-
male1297,-,o,k,-,-,-,-,-,-,a,-
sanb1242,n,u,k,-,-,-,a,-,l,a,-
rama1270,s,i,k,-,-,-,-,-,-,-,-
cogu1240,h,u,a,-,-,-,a,-,l,a,-
mala1522,k,-,-,-,-,-,3,k,k,a,-
pech1241,-,-,k,-,-,-,i,-,-,i,7
bari1297,-,-,n,-,-,-,u,-,n,u,-
maya1285,-,-,-,-,-,-,a,-,n,a,-
ulwa1239,-,-,-,-,-,-,a,-,n,a,-
misk1235,-,-,n,-,-,-,a,-,p,a,-
