language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
ngab1239,-,-,g,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
bugl1243,-,-,N,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-
chim1309,-,-,-,-,w,-,-,a,-,-,-,-,-,-,N,-,g,r,a,7
brib1243,-,-,d,i,b,-,-,a,-,-,-,-,-,-,-,-,-,-,a,-
cabe1245,-,-,d,i,b,-,-,a,-,-,-,-,-,-,-,-,-,-,a,-
teri1250,-,-,-,-,m,-,-,a,-,-,-,-,-,-,-,-,-,-,a,-
male1297,m,u,L,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sanb1242,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
rama1270,-,-,s,-,a,-,l,p,-,-,-,-,-,-,-,-,k,-,a,-
cogu1240,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
mala1522,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,k,-,a,-
pech1241,-,-,-,-,u,u,S,a,-,-,-,-,-,-,-,-,-,-,a,-
bari1297,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,i,-
maya1285,-,-,-,-,w,-,-,a,-,s,p,a,d,i,n,i,-,-,-,-
ulwa1239,-,-,-,-,w,-,-,a,-,s,p,a,d,-,-,i,k,-,a,-
misk1235,-,-,-,-,-,-,-,i,n,s,-,-,-,-,-,-,k,-,a,-
