language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
ngab1239,-,-,-,-,k,i,-,m,-,i
bugl1243,-,-,-,-,g,-,-,b,-,e
chim1309,-,s,a,-,r,-,-,-,-,a
brib1243,-,-,-,-,k,a,-,p,-,i
cabe1245,-,-,-,-,k,a,-,p,-,i
teri1250,-,-,-,-,-,-,-,p,i,i
male1297,t,S,u,-,x,-,-,-,-,i
sanb1242,-,-,-,-,k,a,-,p,-,e
rama1270,-,-,-,-,k,a,-,m,-,i
cogu1240,-,-,-,-,k,a,b,b,-,a
mala1522,-,-,-,-,k,3,-,-,-,u
pech1241,-,-,o,o,k,-,-,-,-,-
bari1297,-,-,-,-,k,a,-,b,-,-
maya1285,-,-,-,-,k,a,-,m,-,i
ulwa1239,-,-,-,-,-,a,-,m,-,a
misk1235,-,-,-,-,y,a,-,p,-,-
