language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ngab1239,-,-,-,-,-,-,-,k,-,-,-,r,-,o,-
bugl1243,-,-,-,-,-,-,-,g,-,-,-,d,-,a,-
chim1309,-,-,-,-,-,-,-,k,-,3,k,r,-,a,7
brib1243,-,-,d,-,i,t,S,-,-,a,-,-,-,a,7
cabe1245,-,-,t,S,i,t,S,7,-,a,-,-,-,a,-
teri1250,-,-,d,-,o,-,-,b,o,o,g,L,-,o,-
male1297,-,-,-,-,-,-,-,k,-,o,-,r,-,a,-
sanb1242,-,-,-,-,-,-,-,k,-,a,-,l,-,a,-
rama1270,-,-,-,-,-,-,-,-,-,a,-,l,-,u,k
cogu1240,z,a,l,-,a,-,-,k,-,a,-,l,-,a,-
mala1522,-,-,k,-,3,-,-,k,-,3,-,r,-,a,-
pech1241,-,-,-,-,-,-,-,p,a,a,-,y,a,a,-
bari1297,-,-,-,-,-,-,-,k,-,a,-,n,-,a,-
maya1285,-,-,w,-,a,-,-,k,-,a,-,l,-,-,-
ulwa1239,-,-,w,-,a,-,-,k,-,a,-,l,-,-,-
misk1235,d,-,u,s,a,-,-,-,-,-,-,-,-,-,-
