language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
boru1252,-,-,-,-,-,-,i,-,-,-,i,-,N,-
chim1309,-,-,-,-,s,-,i,-,k,-,e,-,-,-
dora1242,-,-,-,-,b,-,u,-,-,-,i,-,-,-
ngab1239,-,m,o,-,g,-,e,-,t,-,e,-,-,-
bugl1243,-,k,a,-,g,-,-,-,-,-,a,-,-,-
brib1243,-,-,-,-,b,-,-,-,-,-,o,-,-,-
cabe1245,-,-,-,-,b,-,-,-,-,-,o,-,-,-
teri1250,-,-,-,-,p,L,i,-,-,-,i,-,k,-
male1297,-,k,e,-,r,-,-,-,-,-,a,-,-,-
sanb1242,-,-,e,-,t,-,i,-,n,-,e,-,-,-
rama1270,-,-,a,-,N,-,-,-,-,-,a,i,s,-
cogu1240,a,k,a,-,l,-,i,-,h,-,i,-,-,-
mala1522,-,-,-,-,r,-,i,n,Z,i,i,-,-,-
chib1270,-,k,a,-,m,-,-,-,-,-,3,-,-,-
bari1297,-,y,-,-,-,-,-,-,-,-,u,-,-,-
cent2150,-,k,e,t,t,-,-,-,-,-,a,-,-,-
maya1285,-,-,-,-,s,-,-,-,-,-,i,-,t,-
ulwa1239,-,-,-,-,s,-,-,-,-,-,i,-,t,-
caca1247,-,-,-,-,w,-,-,-,-,-,i,-,r,i
misk1235,-,-,-,-,w,-,-,-,-,-,i,l,k,-
lenc1242,-,-,-,-,w,-,-,-,-,-,a,-,r,-
lenc1243,-,-,-,-,k,-,-,-,-,-,u,-,p,-
pech1241,-,-,-,-,t,-,i,-,-,-,i,-,k,-
