language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ngab1239,-,-,-,k,-,-,-,e,-,-,a,-
bugl1243,-,-,-,t,u,-,s,u,-,-,u,-
chim1309,-,-,-,k,-,-,-,-,-,-,a,7
brib1243,-,-,-,t,-,-,s,u,-,-,u,7
cabe1245,-,-,-,t,-,-,s,u,-,-,u,-
teri1250,n,o,o,k,-,-,-,u,-,o,o,-
male1297,-,-,-,k,-,-,-,o,-,r,i,-
sanb1242,-,-,-,n,-,-,-,u,-,-,-,-
rama1270,-,-,-,k,a,-,N,a,-,l,i,-
cogu1240,-,-,-,s,-,-,-,u,m,m,i,-
arhu1242,-,-,-,t,-,-,-,u,-,-,-,-
pech1241,-,-,-,t,u,u,t,u,-,-,u,-
cent2150,-,-,-,s,-,-,-,u,t,t,a,-
bari1297,-,-,-,t,-,-,-,u,-,-,-,-
maya1285,-,-,-,t,-,-,-,-,-,-,a,-
ulwa1239,-,-,-,t,-,-,-,-,-,-,a,-
misk1235,-,-,-,t,-,-,y,a,l,k,a,-
