language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
boru1252,-,m,-,a,-,-,-,-,a,N
chim1309,-,-,-,-,-,-,-,-,a,h
dora1242,-,b,-,-,-,-,-,-,a,-
ngab1239,-,b,-,-,-,-,-,-,e,-
bugl1243,o,l,-,-,-,-,-,-,e,-
brib1243,-,t,-,a,-,-,-,-,a,-
cabe1245,-,d,-,a,-,-,-,-,a,-
teri1250,-,t,h,o,-,-,-,-,o,-
male1297,-,Z,-,-,-,-,-,-,u,-
sanb1242,-,p,-,-,-,-,-,-,a,-
rama1270,-,-,-,-,-,-,-,-,u,-
cogu1240,-,n,-,-,-,-,-,-,a,-
mala1522,-,n,-,-,-,-,-,-,3,n
arhu1242,-,s,-,-,-,-,-,-,i,n
chib1270,-,b,-,o,h,o,t,s,a,-
bari1297,-,-,-,a,h,-,-,-,a,-
cent2150,-,S,-,-,-,-,-,-,o,r
maya1285,-,k,-,a,r,-,-,-,a,k
ulwa1239,-,k,-,a,r,-,-,-,a,k
caca1247,-,t,-,i,w,-,-,-,a,-
misk1235,-,w,-,-,-,-,-,-,a,l
lenc1242,-,t,-,-,-,-,-,-,e,n
lenc1243,-,m,-,-,-,-,-,-,a,n
pech1241,-,y,-,o,-,-,-,-,o,-
