language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
ngab1239,-,-,-,-,-,-,-,r,-,o,-,-,-,-,s,-,e,-,-
bugl1243,-,-,-,-,-,-,-,5,a,a,-,-,-,-,h,w,e,-,-
brib1243,-,-,a,-,-,-,-,L,-,a,a,s,t,-,s,-,i,-,-
cabe1245,-,h,a,-,-,-,-,L,-,a,-,-,-,-,s,-,i,-,-
teri1250,-,-,-,-,-,-,-,L,-,o,-,-,-,-,S,-,i,i,k
male1297,-,-,-,-,-,-,-,-,-,u,-,-,-,-,L,-,a,-,-
sanb1242,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
rama1270,-,-,-,-,-,-,-,N,-,u,-,-,-,-,k,-,-,-,-
mala1522,-,n,3,k,3,n,a,t,-,u,-,-,-,-,Z,-,i,-,-
arhu1242,-,r,e,-,-,-,-,7,b,u,-,-,-,-,s,-,-,-,-
pech1241,-,-,o,-,-,-,-,-,-,o,-,-,-,-,h,-,-,-,-
bari1297,-,-,a,-,-,-,-,t,-,u,-,-,-,-,-,-,-,-,-
maya1285,-,-,-,-,-,-,-,-,-,w,a,-,l,a,p,-,-,-,-
ulwa1239,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-
misk1235,k,y,a,-,-,-,-,-,-,w,a,-,-,-,l,-,-,-,-
