language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ngab1239,-,b,-,-,-,-,-,-,u,l,-,e,-,-
bugl1243,-,b,d,i,-,i,s,-,u,l,-,i,-,-
chim1309,-,k,-,-,-,-,-,-,e,r,-,u,-,-
brib1243,d,Z,-,a,-,a,-,-,u,i,-,i,-,-
cabe1245,d,Z,-,a,-,a,h,k,u,-,-,u,-,-
teri1250,-,b,-,-,-,-,-,-,u,u,-,u,o,o
male1297,-,N,-,o,-,-,-,-,-,k,-,i,-,-
sanb1242,-,s,-,a,p,-,-,-,a,n,-,a,-,-
rama1270,-,-,-,-,-,-,-,-,u,r,m,u,-,t
mala1522,-,t,-,3,m,3,-,k,3,n,-,a,-,-
pech1241,-,y,-,a,-,-,-,-,-,-,-,a,-,-
bari1297,-,-,-,-,-,-,-,-,i,s,-,i,-,-
maya1285,-,b,-,-,-,-,-,-,-,-,-,a,-,-
ulwa1239,-,b,-,-,-,-,-,-,-,-,-,a,-,-
misk1235,-,b,-,y,-,-,-,-,a,r,-,a,-,-
