language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ngab1239,-,-,k,-,-,w,a,-,-,t,-,-,a,-
bugl1243,-,-,k,-,-,w,a,-,-,r,-,-,a,-
chim1309,-,-,-,-,-,m,a,n,-,t,-,-,a,-
brib1243,a,x,k,-,-,u,u,u,-,-,-,-,-,-
cabe1245,-,h,k,-,-,u,u,u,-,-,-,-,-,-
teri1250,-,-,k,-,-,u,o,o,-,t,a,-,a,-
male1297,-,-,l,-,-,-,-,e,-,k,-,-,i,-
sanb1242,-,-,-,-,-,-,-,u,-,k,-,-,a,-
rama1270,-,-,-,-,-,-,-,u,-,k,-,-,-,-
cogu1240,-,-,h,-,-,-,-,u,-,b,-,-,a,-
mala1522,-,-,Z,-,-,-,-,o,-,m,-,-,a,-
pech1241,-,-,k,a,a,w,a,-,-,-,-,-,a,-
cent2150,-,-,-,-,-,-,-,u,m,m,-,-,a,-
bari1297,a,3,k,-,-,s,-,u,-,-,-,-,-,-
maya1285,-,-,-,-,-,-,-,u,-,t,-,-,a,k
ulwa1239,-,-,-,-,-,-,-,u,-,t,-,-,a,k
misk1235,-,-,-,-,-,-,-,-,-,t,a,y,a,-
