language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
boru1252,i,i,7,-,S,-,-,i,-,i,-,-,-
chim1309,-,-,d,-,Z,-,-,u,m,a,-,-,-
ngab1239,-,-,-,-,5,a,k,a,r,e,-,-,-
bugl1243,-,-,-,-,m,-,-,-,-,e,-,-,-
brib1243,-,-,-,-,k,-,-,i,-,i,-,-,-
cabe1245,-,-,-,-,k,-,-,a,-,a,-,-,-
teri1250,-,-,-,-,Z,-,-,i,-,i,-,m,-
male1297,-,-,-,-,-,-,-,-,-,e,-,p,e
sanb1242,-,-,-,-,s,-,-,u,l,i,-,-,-
rama1270,-,-,-,-,-,-,-,-,-,a,-,-,-
cogu1240,-,-,-,-,s,-,-,-,-,a,-,-,-
mala1522,-,-,-,-,-,-,-,-,-,u,n,g,-
arhu1242,-,-,-,-,-,-,-,-,-,u,-,7,-
chib1270,-,-,t,-,s,-,-,-,-,a,-,-,-
bari1297,-,a,k,a,b,-,-,-,-,a,-,-,-
maya1285,-,-,-,-,s,-,-,-,-,a,-,-,-
ulwa1239,-,-,-,-,s,-,-,-,-,a,-,-,-
caca1247,-,-,-,-,s,-,-,-,-,a,-,n,-
misk1235,-,-,-,-,s,-,-,-,-,-,-,-,-
lenc1242,-,-,-,-,k,-,-,-,-,e,-,-,-
lenc1243,-,-,-,-,t,-,-,-,-,e,-,-,-
pech1241,-,-,-,-,t,-,-,-,-,-,-,-,-
