language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
ngab1239,-,-,n,o,-,-,-,b,-,-,o,-,g,-,r,-,e,-
bugl1243,-,-,-,-,-,-,-,k,i,r,o,-,g,-,w,-,a,-
brib1243,-,-,-,a,-,-,-,L,-,-,a,-,-,-,-,-,a,-
cabe1245,d,-,Z,a,-,-,-,b,-,-,a,-,-,-,-,-,a,-
teri1250,-,-,-,a,-,-,-,-,-,-,a,-,-,-,u,a,a,-
male1297,-,-,-,a,r,a,p,t,-,S,-,-,-,-,-,-,a,-
sanb1242,-,-,m,a,-,-,-,t,-,S,i,-,k,-,w,-,a,-
rama1270,-,-,-,-,-,-,-,t,-,-,i,s,k,a,m,-,a,-
mala1522,g,3,m,3,-,-,n,t,-,-,i,-,n,-,-,-,a,-
arhu1242,g,3,m,3,-,-,-,s,-,s,i,-,n,-,-,-,3,-
pech1241,-,-,-,-,-,-,-,y,-,-,e,-,-,-,-,-,e,-
bari1297,-,-,b,a,-,-,-,k,-,-,-,-,-,-,-,-,u,-
maya1285,-,-,m,u,-,-,-,-,-,-,i,-,h,-,b,-,i,n
ulwa1239,-,-,b,a,-,-,-,-,-,-,-,-,k,-,-,-,a,-
misk1235,-,-,t,u,-,-,-,-,-,-,-,-,k,-,t,-,a,n
