language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
ngab1239,k,-,-,-,-,-,a,-,r,-,-,-,-,-,e,-,-,-
bugl1243,l,-,-,-,-,-,e,-,r,-,e,-,r,-,e,-,-,-
brib1243,t,s,i,-,p,a,a,-,s,-,i,p,a,-,a,-,-,-
cabe1245,-,-,-,-,-,-,-,-,s,-,-,p,a,-,a,-,-,-
teri1250,d,-,i,-,-,-,i,N,d,-,i,-,-,-,i,N,-,-
male1297,L,-,-,-,-,-,a,-,N,-,a,-,-,-,-,-,-,-
sanb1242,-,-,-,-,-,-,a,-,r,-,a,-,t,-,i,-,-,-
rama1270,N,-,-,-,-,-,a,-,r,N,a,-,r,-,i,N,m,a
cogu1240,-,-,-,-,-,-,a,-,t,t,a,-,S,-,i,-,-,-
pech1241,s,-,-,-,-,-,a,-,-,-,a,-,7,k,a,-,-,-
cent2150,t,-,i,k,k,-,a,-,y,-,-,-,-,-,a,-,-,-
bari1297,b,-,i,n,-,-,a,i,k,-,a,-,n,-,a,-,-,-
maya1285,s,-,-,-,-,-,a,-,N,-,-,-,n,-,i,-,-,-
ulwa1239,s,-,-,-,-,-,a,-,N,-,-,-,k,-,a,-,-,-
misk1235,s,-,-,-,-,-,a,-,N,-,-,-,n,-,i,-,-,-
