language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ngab1239,-,-,-,-,u,-,m,-,-,a,-,-
bugl1243,-,-,-,-,u,-,b,-,-,a,-,-
chim1309,-,s,-,-,a,-,7,-,s,a,r,i
brib1243,s,t,s,-,a,-,-,-,-,a,7,-
cabe1245,-,t,s,-,a,-,-,-,-,a,-,-
teri1250,-,L,-,-,-,-,-,-,-,a,-,-
male1297,-,-,-,-,u,-,L,i,x,a,-,-
sanb1242,-,-,-,-,u,-,k,u,p,a,-,-
rama1270,-,-,-,-,u,n,t,-,-,a,s,-
mala1522,-,-,-,-,u,n,Z,-,-,u,-,-
pech1241,-,-,u,-,u,-,7,u,-,u,-,-
bari1297,-,-,-,-,u,-,d,-,-,a,-,-
maya1285,-,k,a,-,u,-,h,-,m,a,k,-
ulwa1239,-,k,a,-,u,-,h,-,m,a,k,-
misk1235,-,-,a,h,u,-,y,-,-,a,-,-
