language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ngab1239,-,t,-,i,-,k,-,-,-,e,k,o
bugl1243,-,d,-,a,-,t,-,-,-,e,-,-
brib1243,-,t,-,-,-,-,-,-,-,i,-,-
cabe1245,-,t,-,-,-,-,-,-,-,i,-,-
teri1250,-,z,-,i,-,-,-,-,-,i,-,-
male1297,-,L,-,a,-,t,-,-,-,i,-,-
sanb1242,-,s,-,i,-,k,-,-,-,e,-,-
rama1270,-,-,-,a,N,t,-,-,-,k,-,-
mala1522,-,-,-,-,-,k,-,-,-,o,-,S
arhu1242,-,r,-,e,-,7,b,b,e,i,-,s
pech1241,-,t,a,a,-,s,-,-,-,-,-,-
cent2150,-,k,w,i,k,k,-,-,-,i,-,-
bari1297,-,-,-,a,-,k,-,-,-,d,-,-
maya1285,-,d,-,a,-,k,-,-,-,-,-,-
ulwa1239,-,d,-,a,-,k,-,-,-,-,-,-
misk1235,k,l,-,a,-,k,-,-,-,-,-,-
