language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
ngab1239,n,-,-,-,o,-,-,-,-,-,-
bugl1243,t,-,S,-,a,-,-,g,-,e,-
chim1309,d,-,Z,-,u,-,-,7,-,u,-
brib1243,-,-,S,-,-,-,-,k,-,a,-
cabe1245,-,-,S,-,-,-,-,k,-,i,-
teri1250,-,-,h,i,i,-,-,k,-,-,-
male1297,-,-,p,-,a,-,-,k,-,i,-
sanb1242,-,-,n,-,a,-,-,n,a,e,-
rama1270,-,-,t,-,a,-,-,k,-,-,-
mala1522,-,-,n,-,a,-,-,y,-,-,-
pech1241,-,-,t,e,e,-,-,S,-,-,-
bari1297,-,-,t,-,a,-,-,k,t,a,k
maya1285,-,-,l,-,a,p,a,k,-,-,-
ulwa1239,w,a,t,d,a,-,-,-,-,-,-
misk1235,-,-,w,-,a,p,-,-,-,-,-
