language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
ngab1239,-,-,-,-,-,N,u,a,-,-,-,-,-,i,-,-,-,-,-
bugl1243,-,-,-,-,-,d,-,a,b,b,a,-,-,i,-,a,-,-,-
chim1309,-,-,-,-,-,d,-,-,-,-,-,-,-,Z,-,e,-,-,-
brib1243,-,-,-,k,u,t,-,a,-,-,-,-,-,-,-,a,-,-,-
cabe1245,-,-,-,k,u,t,-,a,-,-,-,-,-,-,-,a,-,-,-
teri1250,-,-,-,-,-,d,-,o,-,-,-,-,-,-,-,o,-,-,r
male1297,-,-,-,-,-,L,-,a,-,k,a,t,S,u,m,a,-,-,-
sanb1242,-,-,-,-,-,p,-,-,-,-,-,-,-,u,n,a,-,-,-
rama1270,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,a,s,u,k
pech1241,p,a,a,7,-,S,-,a,-,-,-,-,-,-,-,a,-,-,-
cent2150,-,-,-,-,-,S,-,i,-,t,-,t,-,-,-,a,-,-,-
bari1297,-,-,-,-,-,s,-,i,-,-,-,-,-,-,-,i,-,-,-
maya1285,-,-,-,-,-,-,-,a,-,-,-,-,-,-,m,i,-,-,-
ulwa1239,-,-,-,-,-,-,-,a,-,-,-,-,-,-,m,i,-,-,-
misk1235,-,-,-,-,-,l,-,a,-,k,-,-,-,-,r,a,-,-,-
