language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
ngab1239,-,-,-,N,-,-,-,-,i,-,-,r,-,-,-,-,e,-,-,-,-
bugl1243,-,-,-,h,-,-,-,-,u,-,-,t,-,-,-,-,e,-,-,-,-
chim1309,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
brib1243,-,-,-,b,-,a,a,b,a,-,-,-,-,-,-,-,a,-,-,-,-
cabe1245,-,-,-,b,-,u,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-
teri1250,k,-,-,h,-,L,-,-,i,-,-,-,-,-,-,-,i,-,-,-,k
male1297,t,-,-,o,-,k,-,-,e,-,-,Z,-,-,-,-,a,-,-,-,-
sanb1242,-,-,-,u,-,-,-,-,e,-,-,t,-,-,-,-,i,-,-,-,-
rama1270,t,-,-,u,-,k,-,-,u,-,-,b,-,-,-,-,a,-,-,-,-
mala1522,-,-,-,w,-,-,-,-,i,a,n,Z,-,3,n,g,a,-,-,-,-
pech1241,-,-,-,p,-,-,-,-,a,-,-,t,-,-,-,-,a,a,7,o,k
cent2150,k,i,-,h,k,k,-,-,i,-,-,t,-,-,-,r,o,-,-,-,-
bari1297,-,-,-,-,-,-,-,-,a,-,-,s,a,a,-,-,a,-,-,-,-
maya1285,d,a,y,n,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
ulwa1239,d,a,y,h,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-
misk1235,l,a,-,p,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-
