language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
ngab1239,-,N,-,-,-,u,-,-,-,t,-,-,i,-,-,-,o,-,-,-,-,-,-,-
bugl1243,-,h,-,-,w,i,-,-,-,t,-,S,u,-,g,-,a,-,-,-,-,-,-,-
chim1309,-,-,-,-,-,i,-,-,-,t,i,k,o,N,k,r,a,-,-,-,-,-,-,-
brib1243,-,k,a,a,b,a,-,-,-,t,-,-,a,-,-,-,a,-,-,-,-,-,-,-
cabe1245,-,k,a,a,b,a,-,-,-,t,-,-,a,-,-,-,a,-,-,-,-,-,-,-
teri1250,d,L,u,u,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
male1297,-,-,-,-,-,o,k,-,-,t,-,-,e,-,k,-,i,-,-,-,-,-,-,-
sanb1242,-,y,-,-,-,a,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-
rama1270,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,s,u,p,-,-,-,-
cogu1240,-,g,-,-,-,e,k,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mala1522,-,S,-,-,-,i,m,u,u,r,-,-,u,-,-,-,a,-,-,-,-,-,-,-
pech1241,-,S,o,-,-,o,-,-,-,k,-,-,a,-,-,-,a,-,-,-,-,-,-,-
bari1297,-,5,-,-,-,e,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-
maya1285,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,a,-,-,N,-,-,-,-
ulwa1239,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,a,-,-,N,-,-,-,-
misk1235,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,a,-,-,N,t,a,r,a
