language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
boru1252,-,-,d,Z,u,u,-,-,-,r,-,e,e,7,-,-
chim1309,-,-,-,h,-,a,t,a,k,r,-,a,-,-,-,-
dora1242,-,-,-,k,-,u,-,-,-,l,-,-,-,-,-,-
ngab1239,-,-,-,k,-,i,-,-,-,s,-,e,-,-,-,-
bugl1243,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-
brib1243,-,-,-,-,-,u,-,-,-,L,-,a,-,-,-,-
cabe1245,-,-,-,h,-,u,-,-,-,L,a,a,-,-,-,-
teri1250,o,o,r,k,-,u,-,-,-,-,o,o,-,-,-,-
male1297,-,-,-,k,-,u,-,-,-,k,-,i,-,-,-,-
sanb1242,-,a,r,k,-,-,-,-,-,-,-,a,-,n,-,-
rama1270,-,-,-,k,-,w,-,-,-,-,-,i,-,k,-,-
chib1270,-,-,-,-,-,3,-,-,-,t,-,a,-,-,-,-
maya1285,-,-,-,-,-,-,-,-,-,t,-,i,-,n,-,-
ulwa1239,-,-,-,-,-,-,-,-,-,t,-,i,-,n,-,-
caca1247,-,-,-,-,-,-,-,-,-,p,-,a,-,n,a,m
misk1235,m,i,-,h,-,-,-,-,-,t,-,a,-,-,-,-
lenc1242,-,-,-,k,-,o,S,a,-,k,-,a,-,-,-,-
lenc1243,-,-,-,k,-,u,l,a,-,l,-,a,-,-,-,-
pech1241,-,-,-,s,-,w,-,a,-,-,-,a,-,-,-,-
kank1244,-,-,-,g,-,u,-,u,-,n,-,a,-,-,-,-
