language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ulch1241,g,-,i,l,-,3,-,-,q,-,t,-,3,-
ulch1241,g,-,i,l,-,u,-,-,q,-,t,-,u,-
nana1257,d,y,i,l,-,u,-,-,x,-,t,-,3,-
nana1257,d,y,i,l,-,u,-,-,k,-,t,-,3,-
nana1257,g,y,i,l,-,u,-,-,x,-,t,-,3,-
nana1257,g,y,i,l,-,u,-,-,k,-,t,-,3,-
nana1257,d,Z,i,l,w,u,w,3,k,-,t,-,3,-
orok1265,d,Z,i,l,-,-,-,-,-,-,-,-,3,-
orok1265,d,Z,i,l,-,u,-,-,w,-,-,-,3,-
oroc1248,g,y,i,l,-,u,-,-,x,-,-,-,3,-
oroc1248,g,y,i,l,-,u,-,-,w,-,-,-,3,-
udih1248,g,-,-,-,-,o,-,-,b,-,-,-,o,-
oroq1238,d,-,i,l,-,-,-,-,k,a,t,S,a,n
negi1245,d,-,i,r,-,-,-,-,k,-,-,-,3,n
negi1245,d,-,i,r,-,-,-,-,k,-,-,-,3,n
kile1243,t,S,i,n,-,-,-,-,k,-,h,-,u,n
even1260,d,-,i,l,-,-,-,-,k,e,t,S,e,n
even1260,d,-,i,l,-,-,-,-,k,-,-,-,e,n
even1260,d,-,i,l,-,i,-,-,k,-,-,-,e,n
manc1252,d,-,3,r,x,u,-,-,w,-,-,-,3,-
xibe1242,d,-,u,r,-,-,-,-,v,-,-,-,o,-
