language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,-,-,i,k,-,t,-,-,-,3,-
hail1248,-,-,-,i,k,-,t,-,-,-,3,-
negi1245,-,-,-,i,k,-,t,-,-,-,3,-
hiss1234,-,-,-,i,k,-,t,-,-,-,3,-
hiss1234,-,-,-,3,k,-,t,-,-,-,3,-
hiss1234,-,-,-,i,k,-,t,-,-,-,3,-
ilim1234,-,-,-,i,k,-,t,-,-,-,3,-
nort3334,-,-,-,i,k,-,t,-,-,-,3,-
solo1263,-,-,-,i,-,-,t,-,-,-,-,-
kuro1242,-,-,-,i,k,-,t,-,-,-,3,l
nana1257,x,-,-,u,k,-,t,-,3,l,3,-
nana1257,x,-,w,u,k,-,t,-,-,-,3,-
ulch1241,-,-,-,i,q,-,t,-,-,-,3,-
orok1265,k,3,r,3,k,-,t,-,-,-,3,-
orok1265,-,-,-,i,k,-,t,-,-,-,3,-
oroc1248,-,-,-,i,k,-,t,-,-,-,3,-
udih1248,-,-,-,i,k,-,t,-,-,-,3,-
kile1243,-,-,-,i,k,h,t,h,3,l,3,-
even1260,-,-,-,i,-,-,t,-,-,-,-,-
manc1252,w,3,-,i,x,-,-,-,-,-,3,-
jurc1239,w,3,-,i,x,-,-,-,-,-,3,-
xibe1242,v,-,-,i,x,-,-,-,-,-,-,-
