language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
ulch1241,d,Z,-,u,-,-,y,-,-,u,r,-,u,l,-,-,i,-
nana1257,b,w,-,o,-,-,y,-,w,o,r,-,-,s,-,-,i,-
nana1257,d,z,-,-,-,-,-,-,-,o,r,-,-,s,-,y,e,-
nana1257,d,z,-,-,-,-,-,-,-,o,r,y,e,s,-,y,e,-
nana1257,d,Z,w,o,-,-,y,-,w,o,r,-,-,s,-,-,i,-
orok1265,d,-,-,u,-,-,r,-,-,u,l,-,-,-,-,-,i,-
oroc1248,d,Z,-,o,-,-,-,-,-,i,-,-,-,s,-,y,i,-
udih1248,d,z,-,-,-,-,-,-,-,i,-,-,-,-,-,y,i,-
oroq1238,d,Z,-,-,-,-,-,-,-,i,h,-,-,-,-,-,u,n
negi1245,d,Z,-,o,-,-,y,a,y,i,g,-,-,d,-,-,i,-
negi1245,-,g,-,o,-,-,-,-,t,i,g,-,-,d,-,-,i,-
kile1243,t,S,-,i,t,h,q,-,h,u,l,-,-,-,-,-,i,-
manc1252,d,Z,-,-,-,-,-,-,-,u,-,-,-,S,u,x,u,n
xibe1242,d,Z,-,-,-,-,-,-,-,i,y,-,-,s,-,x,u,n
