language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ulch1241,-,-,x,-,o,s,-,-,-,t,-,-,a,-,-
nana1257,-,-,X,-,o,s,y,e,x,t,-,-,a,-,-
nana1257,-,-,X,-,o,s,y,e,k,t,-,-,a,-,-
nana1257,-,-,X,-,o,s,-,a,X,t,-,-,a,-,-
nana1257,-,-,X,-,o,s,-,a,q,t,-,-,a,-,-
nana1257,-,-,X,w,o,s,-,e,k,t,-,-,a,-,-
nana1257,-,-,X,w,o,s,-,a,q,t,-,-,a,-,-
orok1265,-,-,X,-,o,S,-,i,k,t,-,-,o,-,-
oroc1248,-,-,X,-,o,s,y,i,k,t,-,-,a,-,-
udih1248,-,-,w,-,a,-,y,-,k,t,-,-,a,-,-
oroq1238,-,-,-,-,u,h,-,e,k,t,-,-,a,-,-
negi1245,-,-,-,-,o,-,-,-,-,t,-,-,a,-,-
kile1243,-,-,-,-,o,S,-,a,X,t,-,h,3,-,-
even1260,o,o,X,-,-,s,-,-,-,t,-,-,a,a,X
manc1252,-,-,x,-,-,y,-,i,-,t,a,X,u,-,n
xibe1242,-,-,k,-,-,h,-,E,-,t,-,x,u,-,n
