language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,-,5,-,-,-,a,-,k,S,-,a
hail1248,-,-,n,-,-,-,a,-,k,s,-,a
negi1245,-,-,5,-,-,-,a,-,x,s,-,a
negi1245,-,-,5,-,-,-,a,-,k,s,-,a
hiss1234,-,-,5,-,-,-,a,-,k,s,S,a
hiss1234,-,-,5,-,-,-,a,-,k,s,-,3
hiss1234,-,-,5,-,-,-,a,-,x,s,-,3
ilim1234,-,-,5,-,-,-,a,-,x,s,S,3
nort3334,-,-,5,-,-,-,a,-,x,S,-,3
solo1263,m,u,n,-,-,-,u,-,N,-,-,3
nana1257,-,-,5,-,-,-,E,-,x,s,-,a
nana1257,-,-,5,-,-,-,E,-,k,s,-,a
nana1257,-,-,n,-,e,-,a,-,k,s,-,a
nana1257,-,-,5,-,-,-,a,-,k,s,-,a
ulch1241,-,-,5,-,-,-,e,-,k,s,-,a
orok1265,-,-,n,-,-,-,a,-,k,s,-,o
oroc1248,-,-,5,-,-,-,a,-,k,s,-,a
udih1248,-,-,n,-,y,-,a,-,N,-,-,3
kile1243,-,-,5,-,i,-,a,N,k,h,-,i
even1260,-,-,5,-,-,-,a,-,-,s,-,-
manc1252,-,-,n,y,i,y,a,-,q,y,-,i
xibe1242,-,-,y,-,-,-,o,N,k,-,-,-
