language,x1,x2,x3,x4,x5,x6,x7,x8
oroq1238,b,-,3,y,3,-,-,-
hail1248,b,-,3,y,3,-,-,-
negi1245,b,-,3,y,3,-,-,-
hiss1234,-,-,3,l,3,-,-,-
hiss1234,-,-,i,l,3,-,-,-
hiss1234,b,-,3,y,3,-,-,-
ilim1234,b,-,3,y,3,-,-,-
nort3334,-,-,i,l,3,-,-,-
solo1263,b,-,3,y,3,-,-,-
kuro1242,b,-,3,y,3,-,-,-
nana1257,n,-,a,e,-,-,-,-
nana1257,n,-,a,y,-,-,-,-
ulch1241,5,-,i,-,-,-,-,-
orok1265,n,-,o,r,i,-,-,-
oroc1248,5,-,-,-,E,-,-,-
udih1248,n,-,-,y,i,-,-,-
kile1243,n,-,i,y,o,-,-,-
even1260,b,-,e,y,-,-,-,-
manc1252,n,y,i,y,a,l,m,a
jurc1239,n,-,i,y,3,-,m,a
xibe1242,n,-,-,-,o,n,-,-
