language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
ulch1241,-,-,d,-,-,-,-,-,u,-,-,-,w,3,n,t,3,-,-,-,-
nana1257,-,-,x,-,-,-,-,-,u,-,-,-,-,-,-,r,3,-,-,-,-
nana1257,-,-,d,-,-,-,-,-,u,-,-,-,w,3,n,t,3,-,-,-,-
nana1257,-,-,d,-,-,-,-,w,u,-,-,-,w,3,n,t,3,-,-,-,-
nana1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,o,-,-,-,-
orok1265,-,-,p,-,-,-,-,-,u,-,-,-,-,-,-,r,3,-,-,t,-
orok1265,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,s,o,-,-,-,-
oroc1248,-,-,m,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
udih1248,-,-,m,o,x,y,i,b,u,-,-,-,w,-,-,-,a,-,-,-,-
oroq1238,-,-,m,-,-,-,-,-,u,-,-,-,-,-,-,-,o,-,-,S,a
negi1245,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kile1243,-,-,p,-,-,-,-,-,u,x,a,S,h,3,n,-,-,-,-,-,-
even1260,i,i,X,-,-,-,-,-,-,-,-,-,-,-,-,s,a,a,X,x,-
manc1252,-,-,b,-,-,-,-,-,u,d,-,-,Z,a,n,-,-,-,-,-,-
xibe1242,-,-,b,-,-,-,-,-,u,d,-,-,Z,o,n,-,-,-,-,-,-
