language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
ulch1241,g,3,l,-,-,-,-,3,-,-,-
nana1257,g,3,l,-,-,t,-,3,-,-,-
nana1257,g,3,l,-,-,-,-,3,-,-,-
nana1257,g,3,l,-,-,-,-,3,g,w,u
orok1265,g,3,l,-,-,-,-,3,-,-,-
oroc1248,g,3,l,3,k,t,-,3,-,-,-
udih1248,g,a,l,a,k,t,-,a,-,-,-
oroq1238,g,3,l,-,-,-,-,a,-,-,-
negi1245,g,3,l,3,k,t,-,3,-,-,-
negi1245,g,3,l,3,k,t,-,i,-,-,-
kile1243,k,3,L,-,-,t,h,3,-,-,-
even1260,g,e,l,-,-,-,-,e,-,t,-
even1260,g,e,l,-,-,-,-,e,-,-,-
manc1252,b,a,-,-,-,-,-,i,-,-,-
xibe1242,b,-,-,-,-,-,-,i,-,-,o
