language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,-,-,d,-,Z,-,u,-,-,-,-
hail1248,-,-,-,d,-,z,-,u,g,-,-,-
negi1245,-,-,-,d,-,Z,-,o,-,-,-,-
hiss1234,-,-,-,-,-,g,-,u,l,-,-,3
hiss1234,-,-,-,d,-,d,-,u,-,-,-,-
hiss1234,-,-,-,d,-,d,-,u,k,t,S,a
hiss1234,-,-,-,d,-,Z,-,u,-,-,-,-
ilim1234,-,-,-,d,-,d,-,u,-,-,-,-
nort3334,-,-,-,g,u,l,-,3,-,-,-,-
nort3334,-,-,-,d,-,d,-,u,-,-,-,-
solo1263,-,-,-,d,-,Z,-,u,-,-,-,-
kuro1242,-,-,-,d,-,Z,-,o,-,-,-,-
nana1257,-,-,-,d,-,z,-,o,g,-,-,-
nana1257,-,-,-,d,-,z,-,o,-,-,-,-
nana1257,-,-,-,d,-,Z,w,o,-,-,-,-
ulch1241,x,a,g,d,-,-,-,u,-,-,-,-
orok1265,-,-,-,d,u,x,-,u,-,-,-,-
oroc1248,-,-,-,d,-,Z,-,o,b,-,-,a
oroc1248,-,-,-,d,-,Z,-,o,-,-,-,-
udih1248,-,-,-,d,-,z,-,u,g,d,-,i
kile1243,-,-,-,t,-,S,-,o,-,-,-,-
even1260,-,-,-,d,-,Z,-,u,-,-,-,-
manc1252,-,-,-,-,-,b,-,o,-,-,-,-
jurc1239,-,-,-,-,-,b,-,o,-,-,-,-
xibe1242,-,-,-,-,-,b,-,o,-,-,-,-
