language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
oroq1238,d,3,-,b,t,i,-,l,-,-,-,-,-,-,a
negi1245,l,3,-,p,-,u,-,l,-,-,-,t,-,-,3
negi1245,l,u,-,p,-,u,-,l,-,-,-,t,-,-,3
negi1245,d,3,-,t,-,3,-,l,-,-,-,-,-,-,3
hiss1234,l,3,-,p,-,3,-,r,-,-,-,-,-,-,3
hiss1234,n,o,-,N,-,u,-,r,-,-,-,-,-,-,-
ilim1234,d,3,k,t,-,3,n,d,-,-,-,-,-,-,3
nort3334,l,3,-,p,-,3,-,r,-,-,-,-,-,-,o
solo1263,d,3,-,t,-,3,-,l,-,-,-,-,-,-,e
kuro1242,-,u,-,f,-,u,-,k,-,-,-,t,-,-,3
nana1257,d,3,-,g,-,-,-,d,-,-,3,t,-,s,3
nana1257,-,u,-,f,-,u,-,l,-,-,-,t,-,-,3
nana1257,-,u,-,p,w,u,-,l,-,-,-,t,-,-,3
ulch1241,d,3,-,q,t,3,-,q,-,-,-,t,-,-,3
ulch1241,-,u,-,p,-,-,-,-,-,-,-,t,-,-,3
ulch1241,-,u,-,p,-,u,-,l,-,-,-,t,-,-,3
orok1265,d,3,-,k,t,3,-,k,-,-,-,t,-,-,3
orok1265,-,u,-,p,-,u,-,k,-,-,-,t,-,-,3
oroc1248,-,u,-,p,-,u,-,k,-,-,-,t,-,-,3
udih1248,-,o,-,f,-,o,-,k,-,-,-,t,-,-,o
kile1243,-,u,-,f,-,v,-,-,-,-,-,t,-,h,3
even1260,-,i,-,-,-,i,-,X,n,N,e,t,-,-,-
manc1252,-,-,-,f,-,u,-,N,-,-,-,G,a,X,a
xibe1242,-,-,-,f,-,u,-,N,-,-,-,-,o,l,-
