language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
oroq1238,-,-,-,u,-,-,l,-,a,-,-,-
hail1248,-,-,-,u,-,-,l,-,3,-,-,-
negi1245,-,-,-,u,-,-,l,-,3,-,-,-
negi1245,-,-,-,u,-,-,l,-,3,-,-,-
hiss1234,-,-,-,u,-,-,l,-,3,-,-,-
hiss1234,-,-,-,3,-,-,l,-,3,-,-,-
solo1263,-,-,m,a,-,-,l,t,a,-,-,-
kuro1242,-,-,f,3,-,-,t,-,3,-,-,-
nana1257,-,x,w,u,-,-,l,-,3,-,-,-
nana1257,-,-,f,3,-,-,t,-,3,-,-,-
ulch1241,-,-,x,u,-,-,l,-,3,-,-,-
orok1265,-,-,x,u,-,-,l,-,3,-,-,-
oroc1248,-,-,-,u,-,-,l,-,3,i,w,i
udih1248,-,-,-,u,-,-,l,-,3,-,-,-
kile1243,-,-,f,3,-,t,h,-,3,-,-,-
even1260,t,S,o,o,X,N,q,-,a,a,X,-
even1260,-,-,-,u,-,-,l,-,-,-,-,-
manc1252,-,-,f,3,-,-,t,-,3,-,-,-
xibe1242,-,-,f,3,-,-,t,h,3,-,-,-
